,Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version,LATITUDE,LONGITUDE,COUNT
236,dpz89jy,"POLYGON((-79.4009399414062 43.7132263183594, -79.3995666503906 43.7132263183594, -79.3995666503906 43.714599609375, -79.4009399414062 43.714599609375, -79.4009399414062 43.7132263183594))",43.713,-79.401,43.715,-79.4,POINT(-79.39988 43.71413),43.714,-79.4,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.714,-79.4,2
237,dpz2wjg,"POLYGON((-79.5368957519531 43.7132263183594, -79.5355224609375 43.7132263183594, -79.5355224609375 43.714599609375, -79.5368957519531 43.714599609375, -79.5368957519531 43.7132263183594))",43.713,-79.537,43.715,-79.536,POINT(-79.53617 43.71361),43.714,-79.536,Toronto,,Ontario,Canada,CA-ON,0.006,118,2022-02-02,5.1,43.714,-79.536,1
238,dpz8dtv,"POLYGON((-79.3363952636719 43.7132263183594, -79.3350219726562 43.7132263183594, -79.3350219726562 43.714599609375, -79.3363952636719 43.714599609375, -79.3363952636719 43.7132263183594))",43.713,-79.336,43.715,-79.335,POINT(-79.33587 43.71414),43.714,-79.336,Toronto,,Ontario,Canada,CA-ON,0.009,6,2022-02-02,5.1,43.714,-79.336,2
239,dpz2yjn,"POLYGON((-79.5327758789063 43.7530517578125, -79.5314025878906 43.7530517578125, -79.5314025878906 43.7544250488281, -79.5327758789063 43.7544250488281, -79.5327758789063 43.7530517578125))",43.753,-79.533,43.754,-79.531,POINT(-79.53199 43.75416),43.754,-79.532,Toronto,,Ontario,Canada,CA-ON,0.022,34,2022-02-02,5.1,43.754,-79.532,2
240,dpz8cj0,"POLYGON((-79.4091796875 43.7530517578125, -79.4078063964844 43.7530517578125, -79.4078063964844 43.7544250488281, -79.4091796875 43.7544250488281, -79.4091796875 43.7530517578125))",43.753,-79.409,43.754,-79.408,POINT(-79.40836 43.75367),43.754,-79.408,Toronto,,Ontario,Canada,CA-ON,0.005,101,2022-02-02,5.1,43.754,-79.408,1
241,dpz8utp,"POLYGON((-79.2457580566406 43.7530517578125, -79.244384765625 43.7530517578125, -79.244384765625 43.7544250488281, -79.2457580566406 43.7544250488281, -79.2457580566406 43.7530517578125))",43.753,-79.246,43.754,-79.244,POINT(-79.24484 43.75395),43.754,-79.245,Toronto,,Ontario,Canada,CA-ON,0.036,20,2022-02-02,5.1,43.754,-79.245,1
242,dpz8fj5,"POLYGON((-79.3611145019531 43.7530517578125, -79.3597412109375 43.7530517578125, -79.3597412109375 43.7544250488281, -79.3611145019531 43.7544250488281, -79.3611145019531 43.7530517578125))",43.753,-79.361,43.754,-79.36,POINT(-79.36011 43.75358),43.754,-79.36,Toronto,,Ontario,Canada,CA-ON,0.037,24,2022-02-02,5.1,43.754,-79.36,1
243,dpz8bj5,"POLYGON((-79.4490051269531 43.7530517578125, -79.4476318359375 43.7530517578125, -79.4476318359375 43.7544250488281, -79.4490051269531 43.7544250488281, -79.4490051269531 43.7530517578125))",43.753,-79.449,43.754,-79.448,POINT(-79.4485 43.7534),43.753,-79.448,Toronto,,Ontario,Canada,CA-ON,0.068,14,2022-02-02,5.1,43.753,-79.448,1
244,dpz8um0,"POLYGON((-79.266357421875 43.7530517578125, -79.2649841308594 43.7530517578125, -79.2649841308594 43.7544250488281, -79.266357421875 43.7544250488281, -79.266357421875 43.7530517578125))",43.753,-79.266,43.754,-79.265,POINT(-79.26587 43.75378),43.754,-79.266,Toronto,,Ontario,Canada,CA-ON,0.013,6,2022-02-02,5.1,43.754,-79.266,1
245,dpz8gt0,"POLYGON((-79.29931640625 43.7530517578125, -79.2979431152344 43.7530517578125, -79.2979431152344 43.7544250488281, -79.29931640625 43.7544250488281, -79.29931640625 43.7530517578125))",43.753,-79.299,43.754,-79.298,POINT(-79.29812 43.75383),43.754,-79.298,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.754,-79.298,2
246,dpz2wnp,"POLYGON((-79.5314025878906 43.714599609375, -79.530029296875 43.714599609375, -79.530029296875 43.7159729003906, -79.5314025878906 43.7159729003906, -79.5314025878906 43.714599609375))",43.715,-79.531,43.716,-79.53,POINT(-79.53061 43.71481),43.715,-79.531,Toronto,,Ontario,Canada,CA-ON,0.004,68,2022-02-02,5.1,43.715,-79.531,2
247,dpz2xqh,"POLYGON((-79.4805908203125 43.714599609375, -79.4792175292969 43.714599609375, -79.4792175292969 43.7159729003906, -79.4805908203125 43.7159729003906, -79.4805908203125 43.714599609375))",43.715,-79.481,43.716,-79.479,POINT(-79.47945 43.71511),43.715,-79.479,Toronto,,Ontario,Canada,CA-ON,0.014,7,2022-02-02,5.1,43.715,-79.479,1
248,dpz2wy0,"POLYGON((-79.508056640625 43.714599609375, -79.5066833496094 43.714599609375, -79.5066833496094 43.7159729003906, -79.508056640625 43.7159729003906, -79.508056640625 43.714599609375))",43.715,-79.508,43.716,-79.507,POINT(-79.50715 43.71542),43.715,-79.507,Toronto,,Ontario,Canada,CA-ON,0.024,30,2022-02-02,5.1,43.715,-79.507,2
249,dpz83r0,"POLYGON((-79.398193359375 43.6761474609375, -79.3968200683594 43.6761474609375, -79.3968200683594 43.6775207519531, -79.398193359375 43.6775207519531, -79.398193359375 43.6761474609375))",43.676,-79.398,43.678,-79.397,POINT(-79.39739 43.67672),43.677,-79.397,Toronto,,Ontario,Canada,CA-ON,0.02,11,2022-02-02,5.1,43.677,-79.397,1
250,dpz2mz1,"POLYGON((-79.5506286621094 43.6761474609375, -79.5492553710938 43.6761474609375, -79.5492553710938 43.6775207519531, -79.5506286621094 43.6775207519531, -79.5506286621094 43.6761474609375))",43.676,-79.551,43.678,-79.549,POINT(-79.55019 43.67721),43.677,-79.55,Toronto,,Ontario,Canada,CA-ON,0.012,12,2022-02-02,5.1,43.677,-79.55,2
251,dpz82ph,"POLYGON((-79.4476318359375 43.6761474609375, -79.4462585449219 43.6761474609375, -79.4462585449219 43.6775207519531, -79.4476318359375 43.6775207519531, -79.4476318359375 43.6761474609375))",43.676,-79.448,43.678,-79.446,POINT(-79.44632 43.67717),43.677,-79.446,Toronto,,Ontario,Canada,CA-ON,0.031,5,2022-02-02,5.1,43.677,-79.446,2
252,dpz82pp,"POLYGON((-79.4435119628906 43.6761474609375, -79.442138671875 43.6761474609375, -79.442138671875 43.6775207519531, -79.4435119628906 43.6775207519531, -79.4435119628906 43.6761474609375))",43.676,-79.444,43.678,-79.442,POINT(-79.44266 43.67679),43.677,-79.443,Toronto,,Ontario,Canada,CA-ON,0.035,18,2022-02-02,5.1,43.677,-79.443,6
253,dpz832h,"POLYGON((-79.3927001953125 43.6376953125, -79.3913269042969 43.6376953125, -79.3913269042969 43.6390686035156, -79.3927001953125 43.6390686035156, -79.3927001953125 43.6376953125))",43.638,-79.393,43.639,-79.391,POINT(-79.39211 43.63855),43.639,-79.392,Toronto,,Ontario,Canada,CA-ON,0.01,106,2022-02-02,5.1,43.639,-79.392,1
254,dpz830n,"POLYGON((-79.4009399414062 43.6376953125, -79.3995666503906 43.6376953125, -79.3995666503906 43.6390686035156, -79.4009399414062 43.6390686035156, -79.4009399414062 43.6376953125))",43.638,-79.401,43.639,-79.4,POINT(-79.40036 43.63818),43.638,-79.4,Toronto,,Ontario,Canada,CA-ON,0.008,43,2022-02-02,5.1,43.638,-79.4,1
255,dpz88ym,"POLYGON((-79.4132995605469 43.7159729003906, -79.4119262695312 43.7159729003906, -79.4119262695312 43.7173461914063, -79.4132995605469 43.7173461914062, -79.4132995605469 43.7159729003906))",43.716,-79.413,43.717,-79.412,POINT(-79.41295 43.71677),43.717,-79.413,Toronto,,Ontario,Canada,CA-ON,0.014,9,2022-02-02,5.1,43.717,-79.413,1
256,dpz2wy2,"POLYGON((-79.508056640625 43.7159729003906, -79.5066833496094 43.7159729003906, -79.5066833496094 43.7173461914063, -79.508056640625 43.7173461914062, -79.508056640625 43.7159729003906))",43.716,-79.508,43.717,-79.507,POINT(-79.50748 43.71663),43.717,-79.507,Toronto,,Ontario,Canada,CA-ON,0.006,9,2022-02-02,5.1,43.717,-79.507,1
257,dpz88nr,"POLYGON((-79.4435119628906 43.7159729003906, -79.442138671875 43.7159729003906, -79.442138671875 43.7173461914062, -79.4435119628906 43.7173461914062, -79.4435119628906 43.7159729003906))",43.716,-79.444,43.717,-79.442,POINT(-79.4429 43.71647),43.716,-79.443,Toronto,,Ontario,Canada,CA-ON,0.014,11,2022-02-02,5.1,43.716,-79.443,4
258,dpz2wn6,"POLYGON((-79.5382690429688 43.7159729003906, -79.5368957519531 43.7159729003906, -79.5368957519531 43.7173461914062, -79.5382690429688 43.7173461914063, -79.5382690429688 43.7159729003906))",43.716,-79.538,43.717,-79.537,POINT(-79.53732 43.71658),43.717,-79.537,Toronto,,Ontario,Canada,CA-ON,0.016,38,2022-02-02,5.1,43.717,-79.537,2
259,dpz2sy2,"POLYGON((-79.595947265625 43.7159729003906, -79.5945739746094 43.7159729003906, -79.5945739746094 43.7173461914062, -79.595947265625 43.7173461914062, -79.595947265625 43.7159729003906))",43.716,-79.596,43.717,-79.595,POINT(-79.59518 43.717),43.717,-79.595,Toronto,,Ontario,Canada,CA-ON,0.011,10,2022-02-02,5.1,43.717,-79.595,3
260,dpz82pr,"POLYGON((-79.4435119628906 43.6775207519531, -79.442138671875 43.6775207519531, -79.442138671875 43.6788940429688, -79.4435119628906 43.6788940429688, -79.4435119628906 43.6775207519531))",43.678,-79.444,43.679,-79.442,POINT(-79.44311 43.67805),43.678,-79.443,Toronto,,Ontario,Canada,CA-ON,0.039,55,2022-02-02,5.1,43.678,-79.443,1
261,dpz2rp2,"POLYGON((-79.4970703125 43.6775207519531, -79.4956970214844 43.6775207519531, -79.4956970214844 43.6788940429688, -79.4970703125 43.6788940429688, -79.4970703125 43.6775207519531))",43.678,-79.497,43.679,-79.496,POINT(-79.49644 43.67815),43.678,-79.496,Toronto,,Ontario,Canada,CA-ON,0.015,8,2022-02-02,5.1,43.678,-79.496,1
262,dpz87rq,"POLYGON((-79.3020629882812 43.6775207519531, -79.3006896972656 43.6775207519531, -79.3006896972656 43.6788940429688, -79.3020629882812 43.6788940429688, -79.3020629882812 43.6775207519531))",43.678,-79.302,43.679,-79.301,POINT(-79.30111 43.67808),43.678,-79.301,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.678,-79.301,1
263,dpz86rq,"POLYGON((-79.3460083007812 43.6775207519531, -79.3446350097656 43.6775207519531, -79.3446350097656 43.6788940429688, -79.3460083007812 43.6788940429688, -79.3460083007812 43.6775207519531))",43.678,-79.346,43.679,-79.345,POINT(-79.34528 43.67882),43.679,-79.345,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.679,-79.345,1
264,dpz86rw,"POLYGON((-79.3460083007812 43.6788940429688, -79.3446350097656 43.6788940429688, -79.3446350097656 43.6802673339844, -79.3460083007812 43.6802673339844, -79.3460083007812 43.6788940429688))",43.679,-79.346,43.68,-79.345,POINT(-79.345 43.67938),43.679,-79.345,Toronto,,Ontario,Canada,CA-ON,0.007,9,2022-02-02,5.1,43.679,-79.345,1
265,dpz2mz2,"POLYGON((-79.552001953125 43.6775207519531, -79.5506286621094 43.6775207519531, -79.5506286621094 43.6788940429688, -79.552001953125 43.6788940429688, -79.552001953125 43.6775207519531))",43.678,-79.552,43.679,-79.551,POINT(-79.55132 43.6782),43.678,-79.551,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.678,-79.551,3
266,dpz83p7,"POLYGON((-79.4050598144531 43.6775207519531, -79.4036865234375 43.6775207519531, -79.4036865234375 43.6788940429688, -79.4050598144531 43.6788940429688, -79.4050598144531 43.6775207519531))",43.678,-79.405,43.679,-79.404,POINT(-79.40472 43.67788),43.678,-79.405,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.678,-79.405,1
267,dpz2rbr,"POLYGON((-79.4544982910156 43.6390686035156, -79.453125 43.6390686035156, -79.453125 43.6404418945313, -79.4544982910156 43.6404418945312, -79.4544982910156 43.6390686035156))",43.639,-79.454,43.64,-79.453,POINT(-79.45416 43.63978),43.64,-79.454,Toronto,,Ontario,Canada,CA-ON,0.027,20,2022-02-02,5.1,43.64,-79.454,1
268,dpz82bq,"POLYGON((-79.4119262695312 43.6390686035156, -79.4105529785156 43.6390686035156, -79.4105529785156 43.6404418945312, -79.4119262695312 43.6404418945312, -79.4119262695312 43.6390686035156))",43.639,-79.412,43.64,-79.411,POINT(-79.41093 43.63952),43.64,-79.411,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.64,-79.411,2
269,dpz8203,"POLYGON((-79.4517517089844 43.6390686035156, -79.4503784179688 43.6390686035156, -79.4503784179688 43.6404418945312, -79.4517517089844 43.6404418945312, -79.4517517089844 43.6390686035156))",43.639,-79.452,43.64,-79.45,POINT(-79.45073 43.63926),43.639,-79.451,Toronto,,Ontario,Canada,CA-ON,0.008,5,2022-02-02,5.1,43.639,-79.451,1
270,dpz2mb7,"POLYGON((-79.5478820800781 43.6390686035156, -79.5465087890625 43.6390686035156, -79.5465087890625 43.6404418945312, -79.5478820800781 43.6404418945312, -79.5478820800781 43.6390686035156))",43.639,-79.548,43.64,-79.547,POINT(-79.54697 43.63928),43.639,-79.547,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.639,-79.547,1
271,dpz8227,"POLYGON((-79.4380187988281 43.6390686035156, -79.4366455078125 43.6390686035156, -79.4366455078125 43.6404418945312, -79.4380187988281 43.6404418945312, -79.4380187988281 43.6390686035156))",43.639,-79.438,43.64,-79.437,POINT(-79.43733 43.64037),43.64,-79.437,Toronto,,Ontario,Canada,CA-ON,0.007,4,2022-02-02,5.1,43.64,-79.437,2
272,dpz3n0x,"POLYGON((-79.5314025878906 43.7722778320312, -79.530029296875 43.7722778320312, -79.530029296875 43.7736511230469, -79.5314025878906 43.7736511230469, -79.5314025878906 43.7722778320312))",43.772,-79.531,43.774,-79.53,POINT(-79.53084 43.77319),43.773,-79.531,Toronto,,Ontario,Canada,CA-ON,0.006,6,2022-02-02,5.1,43.773,-79.531,1
273,dpz952e,"POLYGON((-79.3061828613281 43.7722778320312, -79.3048095703125 43.7722778320312, -79.3048095703125 43.7736511230469, -79.3061828613281 43.7736511230469, -79.3061828613281 43.7722778320312))",43.772,-79.306,43.774,-79.305,POINT(-79.30536 43.77307),43.773,-79.305,Toronto,,Ontario,Canada,CA-ON,0.035,9,2022-02-02,5.1,43.773,-79.305,1
274,dpz9j0d,"POLYGON((-79.2306518554688 43.7722778320312, -79.2292785644531 43.7722778320313, -79.2292785644531 43.7736511230469, -79.2306518554688 43.7736511230469, -79.2306518554688 43.7722778320312))",43.772,-79.231,43.774,-79.229,POINT(-79.23049 43.77312),43.773,-79.23,Toronto,,Ontario,Canada,CA-ON,0.043,17,2022-02-02,5.1,43.773,-79.23,3
275,dpz2qzx,"POLYGON((-79.4984436035156 43.6788940429688, -79.4970703125 43.6788940429688, -79.4970703125 43.6802673339844, -79.4984436035156 43.6802673339844, -79.4984436035156 43.6788940429688))",43.679,-79.498,43.68,-79.497,POINT(-79.49732 43.67971),43.68,-79.497,Toronto,,Ontario,Canada,CA-ON,0.022,5,2022-02-02,5.1,43.68,-79.497,2
276,dpz2rxx,"POLYGON((-79.4654846191406 43.6788940429688, -79.464111328125 43.6788940429688, -79.464111328125 43.6802673339844, -79.4654846191406 43.6802673339844, -79.4654846191406 43.6788940429688))",43.679,-79.465,43.68,-79.464,POINT(-79.46513 43.67894),43.679,-79.465,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.679,-79.465,3
277,dpz8f1w,"POLYGON((-79.3569946289062 43.7338256835938, -79.3556213378906 43.7338256835938, -79.3556213378906 43.7351989746094, -79.3569946289062 43.7351989746094, -79.3569946289062 43.7338256835938))",43.734,-79.357,43.735,-79.356,POINT(-79.3559 43.7346),43.735,-79.356,Toronto,,Ontario,Canada,CA-ON,0.014,5,2022-02-02,5.1,43.735,-79.356,1
278,dpz2y1s,"POLYGON((-79.5355224609375 43.7338256835938, -79.5341491699219 43.7338256835938, -79.5341491699219 43.7351989746094, -79.5355224609375 43.7351989746094, -79.5355224609375 43.7338256835938))",43.734,-79.536,43.735,-79.534,POINT(-79.53506 43.73445),43.734,-79.535,Toronto,,Ontario,Canada,CA-ON,0.005,5,2022-02-02,5.1,43.734,-79.535,1
279,dpz2u38,"POLYGON((-79.617919921875 43.7338256835938, -79.6165466308594 43.7338256835938, -79.6165466308594 43.7351989746094, -79.617919921875 43.7351989746094, -79.617919921875 43.7338256835938))",43.734,-79.618,43.735,-79.617,POINT(-79.61736 43.73474),43.735,-79.617,Toronto,,Ontario,Canada,CA-ON,0.003,3,2022-02-02,5.1,43.735,-79.617,1
280,dpz2u9d,"POLYGON((-79.6041870117188 43.7338256835938, -79.6028137207031 43.7338256835938, -79.6028137207031 43.7351989746094, -79.6041870117188 43.7351989746094, -79.6041870117188 43.7338256835938))",43.734,-79.604,43.735,-79.603,POINT(-79.60339 43.73428),43.734,-79.603,Toronto,,Ontario,Canada,CA-ON,0.027,34,2022-02-02,5.1,43.734,-79.603,1
281,dpz8g9w,"POLYGON((-79.2910766601563 43.7338256835938, -79.2897033691406 43.7338256835938, -79.2897033691406 43.7351989746094, -79.2910766601563 43.7351989746094, -79.2910766601563 43.7338256835938))",43.734,-79.291,43.735,-79.29,POINT(-79.29045 43.73479),43.735,-79.29,Toronto,,Ontario,Canada,CA-ON,0.094,53,2022-02-02,5.1,43.735,-79.29,1
282,dpz2u3e,"POLYGON((-79.6138000488281 43.7338256835938, -79.6124267578125 43.7338256835938, -79.6124267578125 43.7351989746094, -79.6138000488281 43.7351989746094, -79.6138000488281 43.7338256835938))",43.734,-79.614,43.735,-79.612,POINT(-79.61273 43.73444),43.734,-79.613,Toronto,,Ontario,Canada,CA-ON,0.039,3,2022-02-02,5.1,43.734,-79.613,1
283,dpz830t,"POLYGON((-79.4023132324219 43.6404418945312, -79.4009399414062 43.6404418945312, -79.4009399414062 43.6418151855469, -79.4023132324219 43.6418151855469, -79.4023132324219 43.6404418945312))",43.64,-79.402,43.642,-79.401,POINT(-79.40147 43.64109),43.641,-79.401,Toronto,,Ontario,Canada,CA-ON,0.016,13,2022-02-02,5.1,43.641,-79.401,2
284,dpz828d,"POLYGON((-79.4284057617188 43.6404418945312, -79.4270324707031 43.6404418945312, -79.4270324707031 43.6418151855469, -79.4284057617188 43.6418151855469, -79.4284057617188 43.6404418945312))",43.64,-79.428,43.642,-79.427,POINT(-79.42804 43.64091),43.641,-79.428,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.641,-79.428,1
