,LATITUDE,LONGITUDE,INVAGE,RDSFCOND,VISIBILITY,LIGHT,TRAFFCTL,DRIVACT,DRIVCOND,VEHTYPE,TIME,AvgAcceleration,PercentCar,PercentHDT,PercentLDT,PercentMDT,PercentMPV,PercentOfVehicles,PercentOther,COUNT
3007,43.755,-79.245,30 to 34,Dry,Clear,Daylight,Traffic Signal,Following too Close,Had Been Drinking,"Automobile, Station Wagon",2013.25,0.784,0.036,0.209,0.359,0.062,0.221,0.058,0.113,7
3008,43.755,-79.245,30 to 34,Wet,Rain,Dark,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",2013.25,0.784,0.036,0.209,0.359,0.062,0.221,0.058,0.113,7
3009,43.755,-79.245,45 to 49,Dry,Clear,"Dark, artificial",Traffic Signal,Disobeyed Traffic Control,Inattentive,"Automobile, Station Wagon",2013.25,0.784,0.036,0.209,0.359,0.062,0.221,0.058,0.113,7
3010,43.755,-79.245,65 to 69,Dry,Clear,"Dark, artificial",Traffic Signal,Disobeyed Traffic Control,Inattentive,"Automobile, Station Wagon",2013.25,0.784,0.036,0.209,0.359,0.062,0.221,0.058,0.113,7
3011,43.755,-79.221,35 to 39,Dry,Clear,Daylight,No Control,Improper Turn,Normal,"Automobile, Station Wagon",1717.0,0.315,0.016,0.023,0.371,0.061,0.143,0.169,0.386,1
3012,43.756,-79.551,15 to 19,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1220.0,0.667,0.003,0.31,0.255,0.132,0.099,0.019,0.2,2
3013,43.756,-79.551,30 to 34,Dry,Clear,Dawn,No Control,Lost control,Unknown,"Automobile, Station Wagon",1220.0,0.667,0.003,0.31,0.255,0.132,0.099,0.019,0.2,2
3014,43.756,-79.543,20 to 24,Wet,Rain,Daylight,No Control,Other,Normal,Truck - Open,1255.0,1.061,0.013,0.311,0.229,0.084,0.185,0.033,0.178,1
3015,43.756,-79.522,unknown,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",845.0,0.606,0.015,0.156,0.378,0.073,0.224,0.105,0.155,1
3016,43.756,-79.519,35 to 39,Dry,Clear,"Dark, artificial",No Control,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1955.0,0.648,0.008,0.509,0.145,0.063,0.125,0.048,0.15,3
3017,43.756,-79.517,35 to 39,Dry,Clear,Daylight,No Control,Other,Unknown,<Null>,2340.0,0.483,0.015,0.171,0.38,0.124,0.172,0.039,0.139,1
3018,43.756,-79.508,20 to 24,Dry,Clear,"Dark, artificial",No Control,Lost control,Normal,"Automobile, Station Wagon",2002.0,0.328,0.02,0.137,0.235,0.0,0.431,0.039,0.176,1
3019,43.756,-79.446,70 to 74,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",1832.0,0.627,0.001,0.106,0.424,0.067,0.13,0.033,0.273,1
3020,43.756,-79.409,85 to 89,Dry,Clear,Daylight,No Control,Other,Medical or Physical Disability,"Automobile, Station Wagon",1730.0,0.479,0.05,0.204,0.358,0.067,0.188,0.036,0.133,1
3021,43.756,-79.341,25 to 29,Dry,Clear,Daylight,No Control,Lost control,Unknown,"Automobile, Station Wagon",1152.0,0.771,0.029,0.147,0.308,0.155,0.245,0.017,0.116,1
3022,43.756,-79.314,30 to 34,Dry,Clear,Daylight,No Control,Following too Close,Normal,"Automobile, Station Wagon",1042.0,0.491,0.021,0.255,0.338,0.063,0.194,0.123,0.129,1
3023,43.756,-79.277,30 to 34,Wet,Rain,Daylight,No Control,Lost control,Unknown,"Automobile, Station Wagon",755.0,0.607,0.078,0.306,0.266,0.096,0.124,0.029,0.129,1
3024,43.756,-79.229,15 to 19,Dry,Clear,Dark,No Control,Lost control,Unknown,"Automobile, Station Wagon",110.0,0.303,0.034,0.021,0.614,0.019,0.126,0.089,0.185,2
3025,43.757,-79.553,40 to 44,Dry,Clear,Daylight,No Control,Following too Close,Inattentive,Passenger Van,1715.0,0.734,0.003,0.339,0.147,0.15,0.046,0.026,0.315,1
3026,43.757,-79.519,35 to 39,Dry,Clear,Daylight,No Control,Improper Turn,Inattentive,"Automobile, Station Wagon",1924.0,0.774,0.006,0.199,0.455,0.042,0.163,0.149,0.135,1
3027,43.757,-79.517,25 to 29,Wet,Freezing Rain,Dark,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",305.0,0.578,0.012,0.18,0.468,0.051,0.169,0.048,0.121,1
3028,43.757,-79.464,50 to 54,Dry,Clear,Daylight,Traffic Signal,Other,Inattentive,"Automobile, Station Wagon",815.0,0.547,0.004,0.174,0.345,0.022,0.267,0.059,0.189,1
3029,43.757,-79.413,45 to 49,Dry,Clear,"Dark, artificial",Stop Sign,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1833.0,0.355,0.028,0.13,0.375,0.109,0.225,0.133,0.132,1
3030,43.757,-79.409,50 to 54,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",821.0,0.583,0.03,0.305,0.263,0.046,0.177,0.093,0.178,2
3031,43.757,-79.409,55 to 59,Dry,Clear,Daylight,No Control,Improper Lane Change,Inattentive,Truck - Dump,821.0,0.583,0.03,0.305,0.263,0.046,0.177,0.093,0.178,2
3032,43.757,-79.341,50 to 54,Dry,Rain,"Daylight, artificial",Traffic Signal,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",837.0,0.434,0.034,0.127,0.364,0.081,0.282,0.056,0.11,1
3033,43.757,-79.315,25 to 29,Dry,Clear,"Dark, artificial",Traffic Signal,Improper Turn,"Ability Impaired, Alcohol Over .08","Automobile, Station Wagon",1867.5,0.45,0.043,0.169,0.391,0.077,0.174,0.016,0.147,2
3034,43.757,-79.315,50 to 54,Wet,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,"Ability Impaired, Alcohol","Automobile, Station Wagon",1867.5,0.45,0.043,0.169,0.391,0.077,0.174,0.016,0.147,2
3035,43.757,-79.31,75 to 79,Dry,Clear,Dark,No Control,Improper Lane Change,Inattentive,"Automobile, Station Wagon",1800.0,0.287,0.039,0.097,0.446,0.077,0.232,0.052,0.109,1
3036,43.757,-79.235,20 to 24,Dry,Clear,"Dark, artificial",Traffic Signal,Disobeyed Traffic Control,"Ability Impaired, Alcohol","Automobile, Station Wagon",42.0,0.461,0.03,0.129,0.495,0.042,0.185,0.067,0.119,1
3037,43.757,-79.199,15 to 19,Dry,Clear,Daylight,Traffic Signal,Improper Turn,Inattentive,"Automobile, Station Wagon",1542.0,0.549,0.075,0.129,0.446,0.075,0.164,0.059,0.11,1
3038,43.757,-79.199,20 to 24,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Inattentive,"Automobile, Station Wagon",1542.0,0.549,0.075,0.129,0.446,0.075,0.164,0.059,0.11,1
3039,43.757,-79.195,30 to 34,Wet,Rain,Dark,Stop Sign,<Null>,<Null>,"Automobile, Station Wagon",0.0,0.67,0.003,0.091,0.196,0.076,0.508,0.105,0.126,1
3040,43.758,-79.602,20 to 24,Dry,Clear,"Dark, artificial",No Control,Other,Normal,"Automobile, Station Wagon",2250.0,0.481,0.008,0.5,0.188,0.055,0.087,0.004,0.163,1
3041,43.758,-79.602,25 to 29,Dry,Clear,"Dark, artificial",No Control,Other,Normal,"Automobile, Station Wagon",2250.0,0.481,0.008,0.5,0.188,0.055,0.087,0.004,0.163,1
3042,43.758,-79.559,40 to 44,Dry,Clear,Dark,No Control,Speed too Fast For Condition,Had Been Drinking,"Automobile, Station Wagon",2136.0,0.514,0.012,0.282,0.118,0.182,0.256,0.031,0.151,1
3043,43.758,-79.513,20 to 24,Dry,Clear,Dark,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",2200.0,0.648,0.01,0.153,0.493,0.047,0.177,0.059,0.118,3
3044,43.758,-79.511,45 to 49,Dry,Clear,Dark,No Control,Lost control,Normal,"Automobile, Station Wagon",10.0,0.542,0.004,0.1,0.484,0.017,0.271,0.098,0.125,1
3045,43.758,-79.424,70 to 74,Dry,Clear,Dark,No Control,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",2303.0,0.205,0.005,0.177,0.286,0.006,0.398,0.026,0.129,1
3046,43.758,-79.422,45 to 49,Dry,Clear,Daylight,Traffic Signal,Speed too Slow,Inattentive,"Automobile, Station Wagon",1379.3333333333333,0.481,0.002,0.152,0.291,0.01,0.362,0.078,0.183,3
3047,43.758,-79.422,80 to 84,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Inattentive,"Automobile, Station Wagon",1379.3333333333333,0.481,0.002,0.152,0.291,0.01,0.362,0.078,0.183,3
3048,43.758,-79.422,80 to 84,Wet,Rain,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1379.3333333333333,0.481,0.002,0.152,0.291,0.01,0.362,0.078,0.183,3
3049,43.758,-79.41,20 to 24,Dry,Clear,Daylight,No Control,Exceeding Speed Limit,Unknown,"Automobile, Station Wagon",763.0,0.46,0.067,0.129,0.399,0.076,0.207,0.049,0.122,3
3050,43.758,-79.41,20 to 24,Wet,Rain,Dark,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",763.0,0.46,0.067,0.129,0.399,0.076,0.207,0.049,0.122,3
3051,43.758,-79.41,75 to 79,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",763.0,0.46,0.067,0.129,0.399,0.076,0.207,0.049,0.122,3
3052,43.758,-79.335,45 to 49,Dry,Clear,Dark,Traffic Signal,Improper Turn,Normal,"Automobile, Station Wagon",2238.0,0.579,0.042,0.159,0.426,0.059,0.172,0.013,0.143,1
3053,43.758,-79.313,20 to 24,Dry,Clear,Daylight,No Control,Improper Turn,Normal,"Automobile, Station Wagon",926.0,0.454,0.063,0.165,0.402,0.096,0.129,0.038,0.146,1
3054,43.758,-79.311,40 to 44,Dry,Clear,Daylight,No Control,Lost control,Normal,"Automobile, Station Wagon",1330.0,0.333,0.021,0.144,0.226,0.052,0.467,0.185,0.09,2
3055,43.758,-79.311,80 to 84,Dry,Clear,Daylight,No Control,Lost control,Medical or Physical Disability,"Automobile, Station Wagon",1330.0,0.333,0.021,0.144,0.226,0.052,0.467,0.185,0.09,2
3056,43.758,-79.31,20 to 24,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",833.0,0.49,0.042,0.148,0.368,0.065,0.275,0.059,0.103,1
3057,43.758,-79.31,25 to 29,Dry,Clear,Daylight,Traffic Signal,Exceeding Speed Limit,Normal,"Automobile, Station Wagon",833.0,0.49,0.042,0.148,0.368,0.065,0.275,0.059,0.103,1
3058,43.758,-79.246,35 to 39,Wet,Clear,"Dark, artificial",No Control,Exceeding Speed Limit,Unknown,"Automobile, Station Wagon",2309.0,1.053,0.031,0.225,0.376,0.071,0.178,0.025,0.119,1
3059,43.758,-79.233,45 to 49,Dry,Clear,"Dark, artificial",Traffic Signal,Disobeyed Traffic Control,Inattentive,"Automobile, Station Wagon",1800.0,0.383,0.032,0.155,0.388,0.069,0.198,0.058,0.159,2
3060,43.758,-79.23,45 to 49,Dry,Clear,Daylight,Traffic Signal,Improper Lane Change,Inattentive,"Automobile, Station Wagon",1225.0,0.48,0.031,0.042,0.343,0.18,0.285,0.117,0.119,1
3061,43.762,-79.579,25 to 29,Wet,Clear,"Dark, artificial",No Control,Improper Turn,Unknown,"Automobile, Station Wagon",2310.0,0.0,0.01,0.62,0.111,0.034,0.053,0.0,0.173,1
3062,43.762,-79.518,35 to 39,Wet,Rain,"Dark, artificial",No Control,Exceeding Speed Limit,Inattentive,"Automobile, Station Wagon",2056.5,0.466,0.003,0.09,0.649,0.03,0.166,0.159,0.062,2
3063,43.762,-79.518,70 to 74,Wet,Rain,"Dark, artificial",No Control,Other,Medical or Physical Disability,"Automobile, Station Wagon",2056.5,0.466,0.003,0.09,0.649,0.03,0.166,0.159,0.062,2
3064,43.762,-79.503,unknown,Dry,Clear,"Dark, artificial",No Control,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",304.0,0.407,0.006,0.055,0.351,0.043,0.436,0.08,0.109,1
3065,43.762,-79.49,70 to 74,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1450.0,0.689,0.035,0.272,0.384,0.086,0.131,0.046,0.092,2
3066,43.762,-79.408,60 to 64,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1831.0,0.349,0.077,0.158,0.333,0.038,0.292,0.081,0.102,1
3067,43.762,-79.406,unknown,Dry,Clear,"Dark, artificial",No Control,Other,Unknown,"Automobile, Station Wagon",117.0,0.464,0.057,0.07,0.433,0.039,0.304,0.025,0.098,1
3068,43.762,-79.361,30 to 34,Dry,Clear,Daylight,No Control,Following too Close,Normal,"Automobile, Station Wagon",1479.5,0.38,0.0,0.203,0.125,0.056,0.478,0.081,0.138,3
3069,43.762,-79.361,65 to 69,Dry,Clear,Daylight,No Control,Lost control,Medical or Physical Disability,"Automobile, Station Wagon",1479.5,0.38,0.0,0.203,0.125,0.056,0.478,0.081,0.138,3
3070,43.762,-79.328,50 to 54,Dry,Clear,Daylight,Stop Sign,Disobeyed Traffic Control,Normal,"Automobile, Station Wagon",1520.0,0.332,0.005,0.082,0.419,0.092,0.308,0.049,0.095,1
3071,43.762,-79.294,50 to 54,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1100.0,0.408,0.004,0.109,0.246,0.034,0.299,0.18,0.309,1
3072,43.762,-79.279,20 to 24,Wet,Clear,Daylight,No Control,Speed too Fast For Condition,Normal,"Automobile, Station Wagon",1471.5,0.369,0.421,0.119,0.178,0.012,0.161,0.034,0.109,2
3073,43.762,-79.279,55 to 59,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1471.5,0.369,0.421,0.119,0.178,0.012,0.161,0.034,0.109,2
3074,43.762,-79.258,20 to 24,Dry,Clear,"Dark, artificial",No Control,Lost control,Normal,"Automobile, Station Wagon",2025.0,0.463,0.032,0.086,0.479,0.058,0.238,0.037,0.107,1
3075,43.762,-79.226,40 to 44,Wet,Clear,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",520.0,0.304,0.025,0.17,0.386,0.056,0.226,0.031,0.138,1
3076,43.762,-79.222,65 to 69,Dry,Clear,Daylight,No Control,Speed too Fast For Condition,"Ability Impaired, Alcohol","Automobile, Station Wagon",1405.0,0.398,0.03,0.014,0.506,0.044,0.32,0.075,0.085,1
3077,43.762,-79.211,20 to 24,Dry,Clear,Daylight,Traffic Signal,Speed too Fast For Condition,Unknown,"Automobile, Station Wagon",836.0,0.272,0.0,0.0,0.682,0.0,0.227,0.091,0.091,3
3078,43.762,-79.194,50 to 54,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Normal,"Automobile, Station Wagon",1219.0,0.374,0.012,0.115,0.539,0.042,0.194,0.126,0.098,1
3079,43.763,-79.521,25 to 29,Dry,Clear,Dark,No Control,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08","Automobile, Station Wagon",2358.0,0.359,0.006,0.076,0.467,0.042,0.291,0.086,0.118,1
3080,43.763,-79.491,unknown,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",330.0,0.527,0.023,0.289,0.348,0.059,0.138,0.033,0.143,1
3081,43.763,-79.49,25 to 29,Dry,Clear,"Dark, artificial",Traffic Signal,Lost control,Unknown,"Automobile, Station Wagon",323.0,0.391,0.039,0.12,0.366,0.025,0.133,0.085,0.316,4
3082,43.763,-79.412,20 to 24,Dry,Clear,Daylight,No Control,Other,Inattentive,"Automobile, Station Wagon",1904.0,0.475,0.022,0.267,0.329,0.101,0.194,0.038,0.086,1
3083,43.763,-79.397,75 to 79,Dry,Clear,Daylight,No Control,Other,Unknown,"Automobile, Station Wagon",1250.0,0.255,0.0,0.012,0.162,0.038,0.764,0.045,0.024,1
3084,43.763,-79.317,80 to 84,Dry,Clear,Daylight,No Control,Lost control,Medical or Physical Disability,"Automobile, Station Wagon",1143.0,0.342,0.03,0.118,0.546,0.063,0.154,0.021,0.09,3
3085,43.763,-79.301,45 to 49,Dry,Clear,Daylight,No Control,Improper Turn,Inattentive,"Truck - Closed (Blazer, etc)",1618.0,0.468,0.051,0.21,0.313,0.055,0.148,0.038,0.223,5
3086,43.763,-79.301,55 to 59,Dry,Clear,Daylight,No Control,Lost control,Unknown,"Automobile, Station Wagon",1618.0,0.468,0.051,0.21,0.313,0.055,0.148,0.038,0.223,5
3087,43.763,-79.301,55 to 59,Dry,Clear,Daylight,Stop Sign,Improper Turn,Inattentive,"Automobile, Station Wagon",1618.0,0.468,0.051,0.21,0.313,0.055,0.148,0.038,0.223,5
3088,43.763,-79.301,unknown,Dry,Clear,Dark,No Control,Other,Unknown,"Automobile, Station Wagon",1618.0,0.468,0.051,0.21,0.313,0.055,0.148,0.038,0.223,5
3089,43.763,-79.291,45 to 49,Dry,Clear,"Dawn, artificial",No Control,Lost control,Unknown,"Automobile, Station Wagon",670.5,0.437,0.029,0.176,0.437,0.067,0.129,0.065,0.161,3
3090,43.763,-79.291,45 to 49,Wet,Clear,Dark,Traffic Signal,Disobeyed Traffic Control,Normal,"Automobile, Station Wagon",670.5,0.437,0.029,0.176,0.437,0.067,0.129,0.065,0.161,3
3091,43.763,-79.291,50 to 54,Wet,Rain,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",670.5,0.437,0.029,0.176,0.437,0.067,0.129,0.065,0.161,3
3092,43.763,-79.291,unknown,Dry,Clear,"Dawn, artificial",No Control,<Null>,<Null>,<Null>,670.5,0.437,0.029,0.176,0.437,0.067,0.129,0.065,0.161,3
3093,43.763,-79.258,20 to 24,Dry,Clear,Daylight,No Control,Other,Inattentive,"Automobile, Station Wagon",1827.0,0.579,0.014,0.029,0.304,0.14,0.366,0.064,0.147,1
3094,43.763,-79.248,35 to 39,Dry,Clear,Dark,No Control,Other,Other,"Automobile, Station Wagon",2256.0,0.286,0.028,0.225,0.384,0.068,0.17,0.001,0.125,1
3095,43.763,-79.209,80 to 84,Wet,Rain,Daylight,No Control,Other,Medical or Physical Disability,"Automobile, Station Wagon",1348.0,0.412,0.042,0.103,0.429,0.043,0.205,0.028,0.177,1
3096,43.763,-79.205,20 to 24,Dry,Clear,Dark,Traffic Signal,Improper Turn,Normal,"Automobile, Station Wagon",1937.5,0.255,0.0,0.011,0.591,0.032,0.29,0.032,0.075,2
3097,43.763,-79.205,20 to 24,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1937.5,0.255,0.0,0.011,0.591,0.032,0.29,0.032,0.075,2
3098,43.764,-79.574,40 to 44,Dry,Clear,Dark,Traffic Signal,Exceeding Speed Limit,Had Been Drinking,"Automobile, Station Wagon",1913.25,0.416,0.02,0.258,0.348,0.055,0.145,0.027,0.173,3
3099,43.764,-79.574,45 to 49,Dry,Clear,Dark,Traffic Signal,Improper Lane Change,Normal,"Automobile, Station Wagon",1913.25,0.416,0.02,0.258,0.348,0.055,0.145,0.027,0.173,3
3100,43.764,-79.574,55 to 59,Dry,Clear,Dusk,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1913.25,0.416,0.02,0.258,0.348,0.055,0.145,0.027,0.173,3
3101,43.764,-79.574,75 to 79,Dry,Clear,Daylight,Traffic Signal,Lost control,Medical or Physical Disability,"Automobile, Station Wagon",1913.25,0.416,0.02,0.258,0.348,0.055,0.145,0.027,0.173,3
3102,43.764,-79.573,25 to 29,Dry,Clear,Daylight,No Control,Speed too Fast For Condition,Unknown,Motorcycle,1835.0,0.373,0.009,0.133,0.25,0.02,0.299,0.072,0.289,1
3103,43.764,-79.545,25 to 29,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Inattentive,Motorcycle,1920.0,0.61,0.009,0.385,0.231,0.07,0.11,0.04,0.195,1
3104,43.764,-79.501,unknown,Dry,Clear,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",2100.0,0.524,0.016,0.133,0.422,0.084,0.197,0.019,0.148,1
3105,43.764,-79.488,35 to 39,Wet,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",928.5,0.577,0.055,0.371,0.283,0.061,0.11,0.092,0.12,2
3106,43.764,-79.488,50 to 54,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",928.5,0.577,0.055,0.371,0.283,0.061,0.11,0.092,0.12,2
3107,43.764,-79.485,unknown,Wet,Rain,Dark,Stop Sign,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",2039.0,0.606,0.066,0.495,0.198,0.047,0.09,0.067,0.105,1
3108,43.764,-79.476,30 to 34,Dry,Clear,Dark,Stop Sign,Disobeyed Traffic Control,Had Been Drinking,Motorcycle,2344.0,0.505,0.033,0.398,0.199,0.073,0.184,0.075,0.113,1
3109,43.764,-79.476,50 to 54,Dry,Clear,Dark,Stop Sign,Other,Had Been Drinking,"Automobile, Station Wagon",2344.0,0.505,0.033,0.398,0.199,0.073,0.184,0.075,0.113,1
3110,43.764,-79.44,20 to 24,Wet,Rain,Dark,No Control,Lost control,"Ability Impaired, Alcohol","Automobile, Station Wagon",2050.0,0.515,0.025,0.222,0.206,0.029,0.249,0.029,0.27,1
3111,43.764,-79.387,30 to 34,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1174.5,0.595,0.068,0.15,0.37,0.087,0.187,0.016,0.137,2
3112,43.764,-79.387,50 to 54,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Normal,Delivery Van,1174.5,0.595,0.068,0.15,0.37,0.087,0.187,0.016,0.137,2
3113,43.764,-79.343,30 to 34,Dry,Clear,Daylight,No Control,Exceeding Speed Limit,Had Been Drinking,Motorcycle,1413.0,0.0,0.3,0.0,0.2,0.0,0.3,0.0,0.2,1
3114,43.764,-79.318,45 to 49,Dry,Clear,Dark,Stop Sign,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",2130.0,0.343,0.041,0.157,0.425,0.081,0.177,0.02,0.12,2
3115,43.764,-79.248,30 to 34,Dry,Clear,"Dark, artificial",No Control,Lost control,Inattentive,"Automobile, Station Wagon",2213.0,0.42,0.021,0.162,0.451,0.055,0.178,0.009,0.133,1
3116,43.764,-79.248,40 to 44,Dry,Clear,"Dark, artificial",No Control,Lost control,Inattentive,"Automobile, Station Wagon",2213.0,0.42,0.021,0.162,0.451,0.055,0.178,0.009,0.133,1
3117,43.764,-79.205,55 to 59,Wet,Rain,Daylight,Traffic Signal,Improper Turn,Normal,"Automobile, Station Wagon",1140.0,0.414,0.028,0.094,0.484,0.049,0.217,0.059,0.128,1
3118,43.764,-79.184,60 to 64,Wet,Rain,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,Normal,Pick Up Truck,540.0,0.6,0.012,0.143,0.421,0.029,0.269,0.144,0.126,1
3119,43.765,-79.519,40 to 44,Wet,Rain,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,Inattentive,Municipal Transit Bus (TTC),706.0,0.669,0.014,0.23,0.426,0.045,0.15,0.006,0.134,1
3120,43.765,-79.496,25 to 29,Wet,Clear,Dark,No Control,Exceeding Speed Limit,Unknown,"Automobile, Station Wagon",52.0,0.515,0.023,0.174,0.379,0.048,0.293,0.057,0.085,1
3121,43.765,-79.491,20 to 24,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",827.0,0.335,0.118,0.215,0.245,0.04,0.229,0.036,0.154,1
3122,43.765,-79.491,30 to 34,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Normal,Pick Up Truck,827.0,0.335,0.118,0.215,0.245,0.04,0.229,0.036,0.154,1
3123,43.765,-79.482,20 to 24,Dry,Clear,Daylight,Traffic Signal,Following too Close,Normal,"Automobile, Station Wagon",925.5,0.723,0.057,0.383,0.192,0.075,0.212,0.117,0.08,2
3124,43.765,-79.482,25 to 29,Dry,Clear,Dark,Traffic Signal,Exceeding Speed Limit,"Ability Impaired, Alcohol","Automobile, Station Wagon",925.5,0.723,0.057,0.383,0.192,0.075,0.212,0.117,0.08,2
3125,43.765,-79.466,unknown,Wet,Clear,Dark,Traffic Signal,Disobeyed Traffic Control,Unknown,"Automobile, Station Wagon",2305.0,0.598,0.046,0.267,0.288,0.069,0.185,0.011,0.145,1
3126,43.765,-79.425,50 to 54,Dry,Clear,Daylight,No Control,Improper Passing,Normal,"Automobile, Station Wagon",1208.0,0.337,0.022,0.07,0.53,0.081,0.174,0.001,0.123,1
3127,43.765,-79.411,45 to 49,Dry,Clear,Dark,No Control,Following too Close,Normal,"Automobile, Station Wagon",635.0,0.457,0.037,0.343,0.23,0.044,0.193,0.022,0.153,1
3128,43.765,-79.409,40 to 44,Dry,Clear,Dark,Pedestrian Crossover,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1836.0,0.489,0.058,0.18,0.32,0.072,0.269,0.039,0.102,2
3129,43.765,-79.409,45 to 49,Dry,Clear,Daylight,Pedestrian Crossover,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1836.0,0.489,0.058,0.18,0.32,0.072,0.269,0.039,0.102,2
