,LATITUDE,LONGITUDE,COUNT
1060,43.708,-79.376,2
1061,43.708,-79.34,1
1062,43.708,-79.295,1
1063,43.708,-79.268,1
1064,43.708,-79.267,1
1065,43.708,-79.249,1
1066,43.709,-79.565,1
1067,43.709,-79.505,1
1068,43.709,-79.401,1
1069,43.709,-79.386,1
1070,43.709,-79.376,1
1071,43.709,-79.334,1
1072,43.709,-79.296,1
1073,43.709,-79.26,1
1074,43.71,-79.579,1
1075,43.71,-79.534,2
1076,43.71,-79.471,1
1077,43.71,-79.466,1
1078,43.71,-79.399,1
1079,43.71,-79.393,1
1080,43.71,-79.377,1
1081,43.71,-79.334,2
1082,43.71,-79.331,1
1083,43.71,-79.308,1
1084,43.71,-79.296,1
1085,43.71,-79.286,1
1086,43.71,-79.274,1
1087,43.711,-79.592,1
1088,43.711,-79.58,1
1089,43.711,-79.399,1
1090,43.711,-79.377,2
1091,43.711,-79.358,2
1092,43.711,-79.285,1
1093,43.711,-79.27,1
1094,43.711,-79.269,1
1095,43.711,-79.252,1
1096,43.711,-79.248,1
1097,43.711,-79.246,1
1098,43.712,-79.428,1
1099,43.712,-79.411,1
1100,43.712,-79.372,1
1101,43.712,-79.324,1
1102,43.712,-79.3,1
1103,43.712,-79.28,2
1104,43.713,-79.458,1
1105,43.713,-79.456,1
1106,43.713,-79.367,3
1107,43.713,-79.364,1
1108,43.713,-79.292,1
1109,43.714,-79.567,1
1110,43.714,-79.453,1
1111,43.714,-79.428,1
1112,43.714,-79.4,2
1113,43.714,-79.399,2
1114,43.714,-79.359,1
1115,43.714,-79.358,1
1116,43.714,-79.336,1
1117,43.714,-79.335,1
1118,43.714,-79.334,1
1119,43.714,-79.271,1
1120,43.714,-79.26,1
1121,43.715,-79.531,1
1122,43.715,-79.507,2
1123,43.715,-79.467,1
1124,43.715,-79.446,1
1125,43.715,-79.444,3
1126,43.715,-79.443,1
1127,43.715,-79.431,1
1128,43.715,-79.412,1
1129,43.715,-79.266,1
1130,43.715,-79.26,1
1131,43.715,-79.243,1
1132,43.716,-79.555,2
1133,43.716,-79.443,2
1134,43.716,-79.413,1
1135,43.716,-79.282,3
1136,43.716,-79.259,2
1137,43.717,-79.592,1
1138,43.717,-79.582,1
1139,43.717,-79.558,1
1140,43.717,-79.523,1
1141,43.717,-79.448,1
1142,43.717,-79.299,1
1143,43.718,-79.568,1
1144,43.718,-79.518,1
1145,43.718,-79.517,1
1146,43.718,-79.516,1
1147,43.718,-79.432,1
1148,43.718,-79.43,1
1149,43.718,-79.429,3
1150,43.718,-79.331,1
1151,43.718,-79.304,1
1152,43.719,-79.603,3
1153,43.719,-79.515,1
1154,43.719,-79.508,2
1155,43.719,-79.429,3
1156,43.719,-79.425,1
1157,43.719,-79.423,1
1158,43.719,-79.401,1
1159,43.719,-79.378,1
1160,43.719,-79.3,2
1161,43.719,-79.247,2
1162,43.72,-79.612,1
1163,43.72,-79.596,1
1164,43.72,-79.509,1
1165,43.72,-79.508,3
1166,43.72,-79.433,1
1167,43.72,-79.424,1
1168,43.72,-79.422,1
1169,43.72,-79.415,1
1170,43.72,-79.338,2
1171,43.72,-79.257,2
1172,43.72,-79.241,2
1173,43.721,-79.571,2
1174,43.721,-79.558,1
1175,43.721,-79.545,1
1176,43.721,-79.508,1
1177,43.721,-79.505,1
1178,43.721,-79.48,1
1179,43.721,-79.456,2
1180,43.721,-79.301,2
1181,43.721,-79.236,1
1182,43.722,-79.597,1
1183,43.722,-79.514,1
1184,43.722,-79.508,1
1185,43.722,-79.456,1
1186,43.722,-79.414,1
1187,43.722,-79.412,1
1188,43.722,-79.332,1
1189,43.722,-79.303,1
1190,43.722,-79.301,2
1191,43.723,-79.558,1
1192,43.723,-79.496,1
1193,43.723,-79.456,2
1194,43.723,-79.43,1
1195,43.723,-79.423,1
1196,43.723,-79.302,1
1197,43.724,-79.491,1
1198,43.724,-79.481,1
1199,43.724,-79.457,1
1200,43.724,-79.402,1
1201,43.724,-79.323,1
1202,43.724,-79.302,3
1203,43.724,-79.301,1
1204,43.724,-79.253,1
1205,43.725,-79.481,1
1206,43.725,-79.431,1
1207,43.725,-79.402,2
1208,43.725,-79.394,1
1209,43.725,-79.303,1
1210,43.725,-79.297,1
1211,43.725,-79.232,3
1212,43.726,-79.571,1
1213,43.726,-79.481,1
1214,43.726,-79.457,2
1215,43.726,-79.431,2
1216,43.726,-79.402,1
1217,43.726,-79.396,1
1218,43.726,-79.318,3
1219,43.726,-79.313,1
1220,43.726,-79.294,1
1221,43.726,-79.293,1
1222,43.726,-79.291,1
1223,43.726,-79.287,1
1224,43.727,-79.488,1
1225,43.727,-79.431,1
1226,43.727,-79.417,2
1227,43.727,-79.402,2
1228,43.727,-79.34,2
1229,43.727,-79.327,1
1230,43.727,-79.265,1
1231,43.727,-79.255,1
1232,43.727,-79.252,1
1233,43.727,-79.241,1
1234,43.728,-79.574,3
1235,43.728,-79.482,2
1236,43.728,-79.433,1
1237,43.728,-79.431,1
1238,43.728,-79.418,1
1239,43.728,-79.414,1
1240,43.728,-79.285,1
1241,43.728,-79.28,1
1242,43.728,-79.266,1
1243,43.729,-79.328,1
1244,43.729,-79.304,1
1245,43.729,-79.291,1
1246,43.729,-79.28,1
1247,43.729,-79.277,2
1248,43.729,-79.266,1
1249,43.73,-79.606,2
1250,43.73,-79.601,2
1251,43.73,-79.599,1
1252,43.73,-79.524,1
1253,43.73,-79.468,2
1254,43.73,-79.432,1
1255,43.73,-79.403,1
1256,43.73,-79.277,1
1257,43.73,-79.275,1
1258,43.73,-79.273,1
1259,43.73,-79.25,1
1260,43.731,-79.616,1
1261,43.731,-79.601,1
1262,43.731,-79.57,1
1263,43.731,-79.483,1
1264,43.731,-79.432,1
1265,43.731,-79.305,1
1266,43.731,-79.267,3
1267,43.732,-79.613,1
1268,43.732,-79.609,1
1269,43.732,-79.589,2
1270,43.732,-79.458,1
1271,43.732,-79.404,1
1272,43.732,-79.342,1
1273,43.732,-79.341,1
1274,43.732,-79.267,3
1275,43.733,-79.6,1
1276,43.733,-79.538,1
1277,43.733,-79.483,1
1278,43.733,-79.268,1
1279,43.734,-79.617,1
1280,43.734,-79.603,1
1281,43.734,-79.6,1
1282,43.734,-79.533,1
1283,43.734,-79.465,1
1284,43.734,-79.419,2
1285,43.734,-79.395,1
1286,43.734,-79.355,2
1287,43.734,-79.26,2
1288,43.734,-79.258,3
1289,43.734,-79.256,4
1290,43.735,-79.617,1
1291,43.735,-79.598,1
1292,43.735,-79.594,1
1293,43.735,-79.561,2
1294,43.735,-79.447,1
1295,43.735,-79.442,2
1296,43.735,-79.42,1
1297,43.735,-79.279,1
1298,43.735,-79.254,1
1299,43.735,-79.253,2
1300,43.735,-79.251,1
1301,43.735,-79.25,1
1302,43.735,-79.247,1
1303,43.735,-79.246,1
1304,43.735,-79.236,1
1305,43.736,-79.591,1
1306,43.736,-79.436,1
1307,43.736,-79.346,1
1308,43.736,-79.344,2
1309,43.736,-79.258,3
1310,43.736,-79.251,1
1311,43.736,-79.248,4
1312,43.737,-79.565,3
1313,43.737,-79.542,1
1314,43.737,-79.434,1
1315,43.737,-79.42,1
1316,43.737,-79.302,1
1317,43.737,-79.246,3
1318,43.737,-79.243,1
1319,43.738,-79.579,4
1320,43.738,-79.576,1
1321,43.738,-79.434,2
1322,43.738,-79.308,1
1323,43.738,-79.292,1
1324,43.738,-79.238,1
1325,43.739,-79.612,1
1326,43.739,-79.514,1
1327,43.739,-79.512,1
1328,43.739,-79.509,1
1329,43.739,-79.421,2
1330,43.739,-79.382,1
1331,43.739,-79.245,1
1332,43.74,-79.586,1
1333,43.74,-79.434,1
1334,43.74,-79.405,1
1335,43.74,-79.344,1
1336,43.74,-79.283,1
1337,43.74,-79.232,3
1338,43.741,-79.594,2
1339,43.741,-79.589,2
1340,43.741,-79.581,1
1341,43.741,-79.539,1
1342,43.741,-79.501,1
1343,43.741,-79.319,2
1344,43.741,-79.312,2
1345,43.741,-79.303,1
1346,43.741,-79.234,1
1347,43.741,-79.232,1
1348,43.741,-79.225,1
1349,43.741,-79.218,1
1350,43.742,-79.606,1
1351,43.742,-79.6,1
1352,43.742,-79.595,1
1353,43.742,-79.418,1
1354,43.742,-79.332,1
1355,43.742,-79.309,3
1356,43.742,-79.307,2
1357,43.742,-79.222,1
1358,43.742,-79.219,1
1359,43.743,-79.592,1
1360,43.743,-79.587,1
1361,43.743,-79.582,3
1362,43.743,-79.581,1
1363,43.743,-79.501,1
1364,43.743,-79.494,1
1365,43.743,-79.301,2
1366,43.743,-79.244,2
1367,43.743,-79.219,1
1368,43.743,-79.218,3
1369,43.743,-79.215,2
1370,43.744,-79.582,2
1371,43.744,-79.514,1
1372,43.744,-79.487,1
1373,43.744,-79.486,3
1374,43.744,-79.406,1
1375,43.744,-79.3,2
1376,43.744,-79.299,1
1377,43.745,-79.406,1
1378,43.745,-79.294,3
1379,43.745,-79.291,1
1380,43.745,-79.209,1
1381,43.746,-79.621,1
1382,43.746,-79.583,1
1383,43.746,-79.515,1
1384,43.746,-79.482,1
1385,43.746,-79.444,1
1386,43.746,-79.391,1
1387,43.746,-79.291,2
1388,43.746,-79.287,2
1389,43.746,-79.198,1
1390,43.747,-79.564,1
1391,43.747,-79.562,3
1392,43.747,-79.515,5
1393,43.747,-79.388,1
1394,43.747,-79.311,1
1395,43.747,-79.284,2
1396,43.747,-79.283,1
1397,43.747,-79.22,1
1398,43.747,-79.207,1
1399,43.748,-79.568,1
1400,43.748,-79.558,1
1401,43.748,-79.557,2
1402,43.748,-79.482,1
1403,43.748,-79.454,1
1404,43.748,-79.449,1
1405,43.748,-79.312,1
1406,43.748,-79.253,1
1407,43.748,-79.202,1
1408,43.749,-79.61,1
1409,43.749,-79.552,1
1410,43.749,-79.515,1
1411,43.749,-79.487,1
1412,43.749,-79.436,1
1413,43.749,-79.378,1
1414,43.749,-79.274,1
1415,43.749,-79.264,1
1416,43.75,-79.598,2
1417,43.75,-79.585,1
1418,43.75,-79.57,1
1419,43.75,-79.549,2
1420,43.75,-79.494,1
1421,43.75,-79.492,1
1422,43.75,-79.463,1
1423,43.75,-79.462,1
1424,43.75,-79.437,1
1425,43.75,-79.289,1
1426,43.75,-79.254,1
1427,43.75,-79.244,2
1428,43.751,-79.565,1
1429,43.751,-79.544,1
1430,43.751,-79.543,1
1431,43.751,-79.516,1
1432,43.751,-79.495,1
1433,43.751,-79.488,1
1434,43.751,-79.456,2
1435,43.751,-79.455,1
1436,43.751,-79.437,1
1437,43.751,-79.325,1
1438,43.751,-79.312,1
1439,43.751,-79.286,1
1440,43.751,-79.267,1
1441,43.751,-79.265,1
1442,43.751,-79.222,1
1443,43.752,-79.599,2
1444,43.752,-79.542,4
1445,43.752,-79.512,1
1446,43.752,-79.488,1
1447,43.752,-79.457,1
1448,43.752,-79.451,2
1449,43.752,-79.437,2
1450,43.752,-79.408,1
1451,43.752,-79.297,1
1452,43.752,-79.261,1
1453,43.753,-79.568,1
1454,43.753,-79.542,2
1455,43.753,-79.536,1
1456,43.753,-79.518,1
1457,43.753,-79.516,1
1458,43.753,-79.499,1
1459,43.753,-79.488,2
1460,43.753,-79.437,1
1461,43.753,-79.357,2
1462,43.753,-79.265,1
1463,43.754,-79.517,2
1464,43.754,-79.488,1
1465,43.754,-79.482,1
1466,43.754,-79.443,1
1467,43.754,-79.442,1
1468,43.754,-79.36,1
1469,43.754,-79.313,1
1470,43.754,-79.298,1
1471,43.754,-79.266,1
1472,43.754,-79.251,2
1473,43.754,-79.25,1
1474,43.754,-79.245,1
1475,43.755,-79.614,1
1476,43.755,-79.604,1
1477,43.755,-79.524,3
1478,43.755,-79.459,1
1479,43.755,-79.441,2
1480,43.755,-79.44,1
1481,43.755,-79.438,2
1482,43.755,-79.347,1
1483,43.755,-79.346,1
1484,43.755,-79.266,1
1485,43.755,-79.247,1
1486,43.755,-79.246,2
1487,43.755,-79.245,5
1488,43.755,-79.243,1
1489,43.755,-79.2,1
1490,43.756,-79.599,1
1491,43.756,-79.543,1
1492,43.756,-79.522,1
1493,43.756,-79.519,2
1494,43.756,-79.446,1
1495,43.756,-79.438,2
1496,43.756,-79.43,1
1497,43.756,-79.341,1
1498,43.756,-79.326,1
1499,43.756,-79.266,1
1500,43.756,-79.229,1
1501,43.757,-79.603,1
1502,43.757,-79.517,1
1503,43.757,-79.413,1
1504,43.757,-79.409,1
1505,43.757,-79.341,1
1506,43.757,-79.224,1
1507,43.757,-79.214,1
1508,43.757,-79.199,1
1509,43.758,-79.521,2
1510,43.758,-79.518,1
1511,43.758,-79.513,2
1512,43.758,-79.512,1
1513,43.758,-79.425,1
1514,43.758,-79.424,1
1515,43.758,-79.422,2
1516,43.758,-79.41,1
1517,43.758,-79.312,1
1518,43.758,-79.31,1
1519,43.758,-79.267,1
1520,43.758,-79.257,2
1521,43.758,-79.233,1
1522,43.758,-79.197,1
1523,43.759,-79.595,1
1524,43.759,-79.589,1
1525,43.759,-79.571,1
1526,43.759,-79.507,1
1527,43.759,-79.419,1
1528,43.759,-79.316,1
1529,43.759,-79.309,1
1530,43.759,-79.307,1
1531,43.759,-79.246,1
1532,43.759,-79.228,1
1533,43.759,-79.225,1
1534,43.76,-79.57,1
1535,43.76,-79.503,1
1536,43.76,-79.499,1
1537,43.76,-79.464,1
1538,43.76,-79.411,1
1539,43.76,-79.41,1
1540,43.76,-79.358,1
1541,43.76,-79.327,2
1542,43.76,-79.28,1
1543,43.76,-79.222,3
1544,43.76,-79.215,1
1545,43.76,-79.196,1
1546,43.761,-79.499,1
1547,43.761,-79.465,1
1548,43.761,-79.413,1
1549,43.761,-79.41,3
1550,43.761,-79.347,1
1551,43.761,-79.322,1
1552,43.761,-79.316,1
1553,43.761,-79.3,1
1554,43.761,-79.215,2
1555,43.762,-79.518,1
1556,43.762,-79.503,1
1557,43.762,-79.49,1
1558,43.762,-79.411,1
1559,43.762,-79.408,1
1560,43.762,-79.406,1
1561,43.762,-79.294,1
1562,43.762,-79.279,1
1563,43.762,-79.226,1
1564,43.762,-79.211,2
1565,43.763,-79.498,1
1566,43.763,-79.491,1
1567,43.763,-79.49,2
1568,43.763,-79.412,1
1569,43.763,-79.411,1
1570,43.763,-79.397,1
1571,43.763,-79.387,1
1572,43.763,-79.317,2
1573,43.763,-79.301,2
1574,43.763,-79.291,2
1575,43.763,-79.205,1
1576,43.764,-79.501,1
1577,43.764,-79.488,1
1578,43.764,-79.485,1
1579,43.764,-79.387,1
1580,43.764,-79.318,1
1581,43.764,-79.287,1
1582,43.764,-79.28,1
1583,43.764,-79.204,1
1584,43.764,-79.192,1
1585,43.764,-79.184,1
1586,43.765,-79.519,1
1587,43.765,-79.496,1
1588,43.765,-79.491,1
1589,43.765,-79.44,1
1590,43.765,-79.425,1
1591,43.765,-79.412,1
1592,43.765,-79.409,2
1593,43.765,-79.291,1
1594,43.765,-79.281,2
1595,43.765,-79.218,1
1596,43.765,-79.191,1
1597,43.765,-79.17,1
1598,43.766,-79.564,1
1599,43.766,-79.415,1
1600,43.766,-79.375,1
1601,43.766,-79.319,1
1602,43.766,-79.195,1
1603,43.767,-79.56,1
1604,43.767,-79.557,1
1605,43.767,-79.471,1
1606,43.767,-79.415,1
1607,43.767,-79.401,1
1608,43.767,-79.383,2
1609,43.767,-79.363,1
1610,43.767,-79.292,1
1611,43.767,-79.285,1
1612,43.767,-79.271,2
1613,43.767,-79.228,1
1614,43.767,-79.189,3
1615,43.767,-79.181,1
1616,43.768,-79.554,1
1617,43.768,-79.522,1
1618,43.768,-79.501,1
1619,43.768,-79.469,1
1620,43.768,-79.466,2
1621,43.768,-79.426,1
1622,43.768,-79.412,1
1623,43.768,-79.188,1
1624,43.768,-79.187,2
1625,43.768,-79.186,3
1626,43.768,-79.185,1
1627,43.769,-79.412,2
1628,43.769,-79.388,2
1629,43.769,-79.346,4
1630,43.769,-79.282,5
1631,43.769,-79.183,1
1632,43.769,-79.182,2
1633,43.77,-79.546,2
1634,43.77,-79.543,1
1635,43.77,-79.52,1
1636,43.77,-79.442,1
1637,43.77,-79.381,1
1638,43.77,-79.371,2
1639,43.77,-79.271,1
1640,43.77,-79.261,1
1641,43.77,-79.186,2
1642,43.771,-79.54,1
1643,43.771,-79.455,1
1644,43.771,-79.454,1
1645,43.771,-79.364,1
1646,43.771,-79.321,1
1647,43.771,-79.285,1
1648,43.771,-79.283,1
1649,43.771,-79.229,1
1650,43.771,-79.186,1
1651,43.771,-79.171,1
1652,43.772,-79.448,3
1653,43.772,-79.413,1
1654,43.772,-79.377,1
1655,43.772,-79.272,1
1656,43.772,-79.251,3
1657,43.772,-79.166,1
1658,43.772,-79.16,1
1659,43.773,-79.525,1
1660,43.773,-79.442,2
1661,43.773,-79.421,1
1662,43.773,-79.413,2
1663,43.773,-79.403,2
1664,43.773,-79.353,1
1665,43.773,-79.346,1
1666,43.773,-79.322,1
1667,43.773,-79.282,1
1668,43.773,-79.246,2
1669,43.773,-79.23,2
1670,43.774,-79.443,1
1671,43.774,-79.389,2
1672,43.774,-79.353,1
1673,43.774,-79.347,1
1674,43.774,-79.295,4
1675,43.774,-79.252,4
1676,43.774,-79.241,1
1677,43.774,-79.181,1
1678,43.774,-79.179,1
1679,43.775,-79.521,1
1680,43.775,-79.414,2
1681,43.775,-79.412,1
1682,43.775,-79.347,3
1683,43.775,-79.343,1
1684,43.775,-79.337,1
1685,43.775,-79.333,1
1686,43.775,-79.322,2
1687,43.775,-79.32,1
1688,43.775,-79.274,1
1689,43.775,-79.252,1
1690,43.775,-79.177,1
1691,43.776,-79.474,1
1692,43.776,-79.43,1
1693,43.776,-79.413,1
1694,43.776,-79.323,1
1695,43.776,-79.317,1
1696,43.776,-79.231,3
1697,43.776,-79.173,2
1698,43.777,-79.511,1
1699,43.777,-79.426,1
1700,43.777,-79.347,2
1701,43.777,-79.324,1
1702,43.777,-79.315,1
1703,43.777,-79.313,1
1704,43.777,-79.231,2
1705,43.778,-79.422,1
1706,43.778,-79.405,1
1707,43.778,-79.39,1
1708,43.778,-79.307,3
1709,43.778,-79.232,1
1710,43.779,-79.504,1
1711,43.779,-79.502,1
1712,43.779,-79.416,1
1713,43.779,-79.415,3
1714,43.779,-79.39,1
1715,43.779,-79.378,1
1716,43.779,-79.365,1
1717,43.779,-79.345,3
1718,43.779,-79.304,2
1719,43.779,-79.275,1
1720,43.779,-79.254,1
1721,43.779,-79.232,2
1722,43.779,-79.217,1
1723,43.78,-79.419,1
1724,43.78,-79.413,2
1725,43.78,-79.412,3
1726,43.78,-79.325,2
1727,43.78,-79.308,1
1728,43.78,-79.3,1
1729,43.78,-79.233,1
1730,43.781,-79.494,3
1731,43.781,-79.493,2
1732,43.781,-79.412,1
1733,43.781,-79.401,1
1734,43.781,-79.351,1
1735,43.781,-79.335,1
1736,43.782,-79.49,1
1737,43.782,-79.436,1
1738,43.782,-79.416,1
1739,43.782,-79.413,1
1740,43.782,-79.407,1
1741,43.782,-79.401,3
1742,43.782,-79.391,1
1743,43.782,-79.349,1
1744,43.782,-79.292,5
1745,43.782,-79.291,1
1746,43.782,-79.232,1
1747,43.782,-79.204,1
1748,43.782,-79.172,1
1749,43.783,-79.47,1
1750,43.783,-79.416,1
1751,43.783,-79.366,1
1752,43.783,-79.289,1
1753,43.783,-79.288,3
1754,43.783,-79.287,1
1755,43.783,-79.231,1
1756,43.783,-79.205,1
1757,43.783,-79.202,1
1758,43.784,-79.445,1
1759,43.784,-79.416,2
1760,43.784,-79.31,1
1761,43.784,-79.288,1
1762,43.784,-79.256,1
1763,43.784,-79.252,1
1764,43.784,-79.168,1
1765,43.784,-79.164,1
1766,43.785,-79.445,1
1767,43.785,-79.441,1
1768,43.785,-79.339,1
1769,43.785,-79.31,1
1770,43.785,-79.289,3
1771,43.785,-79.278,2
1772,43.785,-79.256,2
1773,43.785,-79.232,1
1774,43.786,-79.474,1
1775,43.786,-79.417,2
1776,43.786,-79.311,1
1777,43.786,-79.267,1
1778,43.786,-79.242,1
1779,43.786,-79.219,1
1780,43.786,-79.188,1
1781,43.786,-79.139,1
1782,43.787,-79.47,1
1783,43.787,-79.276,1
1784,43.787,-79.268,1
1785,43.787,-79.17,1
1786,43.787,-79.15,1
1787,43.788,-79.446,1
1788,43.788,-79.417,1
1789,43.788,-79.409,1
1790,43.788,-79.331,1
1791,43.788,-79.28,1
1792,43.788,-79.24,1
1793,43.789,-79.457,1
1794,43.789,-79.443,1
1795,43.789,-79.413,1
1796,43.789,-79.373,2
1797,43.789,-79.368,1
1798,43.789,-79.329,1
1799,43.789,-79.259,1
1800,43.789,-79.258,2
1801,43.79,-79.453,1
1802,43.79,-79.444,1
1803,43.79,-79.418,1
1804,43.79,-79.365,1
1805,43.79,-79.354,1
1806,43.79,-79.269,1
1807,43.79,-79.173,1
1808,43.79,-79.17,1
1809,43.79,-79.125,1
1810,43.791,-79.386,1
1811,43.791,-79.368,1
1812,43.791,-79.358,2
1813,43.791,-79.279,1
1814,43.791,-79.25,1
1815,43.791,-79.237,1
1816,43.792,-79.447,1
1817,43.792,-79.445,5
1818,43.792,-79.44,1
1819,43.792,-79.437,1
1820,43.792,-79.436,1
1821,43.792,-79.393,1
1822,43.792,-79.354,3
1823,43.792,-79.313,1
1824,43.792,-79.245,1
1825,43.792,-79.206,1
1826,43.793,-79.427,1
1827,43.793,-79.421,1
1828,43.793,-79.411,1
1829,43.793,-79.357,1
1830,43.793,-79.354,1
1831,43.793,-79.352,5
1832,43.793,-79.35,1
1833,43.793,-79.336,1
1834,43.793,-79.331,3
1835,43.793,-79.328,1
1836,43.793,-79.303,1
1837,43.793,-79.281,1
1838,43.793,-79.242,1
1839,43.793,-79.238,2
1840,43.793,-79.179,1
1841,43.794,-79.436,1
1842,43.794,-79.419,2
1843,43.794,-79.325,1
1844,43.794,-79.323,1
1845,43.794,-79.314,2
1846,43.794,-79.29,1
1847,43.794,-79.234,2
1848,43.794,-79.196,1
1849,43.795,-79.419,1
1850,43.795,-79.415,1
1851,43.795,-79.341,1
1852,43.795,-79.332,1
1853,43.795,-79.319,1
1854,43.795,-79.272,1
1855,43.795,-79.23,1
1856,43.795,-79.229,1
1857,43.795,-79.196,1
1858,43.796,-79.429,1
1859,43.796,-79.426,2
1860,43.796,-79.424,2
1861,43.796,-79.419,1
1862,43.796,-79.318,1
1863,43.796,-79.272,1
1864,43.796,-79.235,1
1865,43.796,-79.225,1
1866,43.797,-79.422,1
1867,43.797,-79.42,3
1868,43.797,-79.333,1
1869,43.797,-79.316,1
1870,43.797,-79.312,3
1871,43.797,-79.305,1
1872,43.797,-79.272,1
1873,43.797,-79.204,1
1874,43.797,-79.197,1
1875,43.798,-79.417,1
1876,43.798,-79.375,2
1877,43.798,-79.36,1
1878,43.798,-79.333,2
1879,43.798,-79.328,1
1880,43.798,-79.305,1
1881,43.798,-79.241,1
1882,43.798,-79.217,1
1883,43.798,-79.202,1
1884,43.799,-79.414,1
1885,43.799,-79.337,1
1886,43.799,-79.32,1
1887,43.799,-79.237,1
1888,43.799,-79.212,1
1889,43.8,-79.307,1
1890,43.8,-79.299,1
1891,43.8,-79.199,2
1892,43.801,-79.406,1
1893,43.801,-79.318,1
1894,43.801,-79.302,1
1895,43.801,-79.3,1
1896,43.801,-79.296,1
1897,43.801,-79.294,1
1898,43.801,-79.263,2
1899,43.801,-79.199,1
1900,43.802,-79.217,1
1901,43.803,-79.396,1
1902,43.803,-79.37,1
1903,43.803,-79.288,1
1904,43.803,-79.286,2
1905,43.803,-79.17,1
1906,43.804,-79.355,1
1907,43.804,-79.336,1
1908,43.804,-79.33,2
1909,43.804,-79.32,1
1910,43.804,-79.224,2
1911,43.804,-79.186,1
1912,43.805,-79.385,2
1913,43.805,-79.277,2
1914,43.805,-79.226,2
1915,43.806,-79.383,1
1916,43.806,-79.322,1
1917,43.806,-79.18,1
1918,43.807,-79.332,1
1919,43.807,-79.315,1
1920,43.807,-79.288,2
1921,43.807,-79.267,1
1922,43.807,-79.266,1
1923,43.807,-79.215,1
1924,43.807,-79.175,2
1925,43.807,-79.17,1
1926,43.808,-79.37,1
1927,43.808,-79.321,1
1928,43.808,-79.3,1
1929,43.808,-79.266,1
1930,43.808,-79.263,1
1931,43.808,-79.262,2
1932,43.808,-79.22,1
1933,43.808,-79.219,1
1934,43.808,-79.171,1
1935,43.808,-79.17,1
1936,43.809,-79.366,2
1937,43.809,-79.359,1
1938,43.809,-79.322,1
1939,43.809,-79.29,1
1940,43.809,-79.289,1
1941,43.809,-79.271,1
1942,43.809,-79.257,2
1943,43.809,-79.243,1
1944,43.809,-79.221,2
1945,43.81,-79.27,1
1946,43.81,-79.252,1
1947,43.81,-79.219,1
1948,43.81,-79.216,1
1949,43.811,-79.36,1
1950,43.811,-79.357,3
1951,43.811,-79.322,1
1952,43.811,-79.29,1
1953,43.811,-79.258,1
1954,43.812,-79.301,1
1955,43.812,-79.243,3
1956,43.812,-79.225,1
1957,43.813,-79.313,2
1958,43.814,-79.324,1
1959,43.814,-79.292,2
1960,43.814,-79.281,1
1961,43.814,-79.237,1
1962,43.815,-79.324,1
1963,43.815,-79.232,1
1964,43.816,-79.336,5
1965,43.816,-79.324,1
1966,43.816,-79.314,1
1967,43.816,-79.227,3
1968,43.816,-79.224,1
1969,43.816,-79.211,2
1970,43.817,-79.293,1
1971,43.817,-79.271,1
1972,43.817,-79.26,1
1973,43.817,-79.213,1
1974,43.818,-79.322,1
1975,43.818,-79.306,1
1976,43.818,-79.294,1
1977,43.818,-79.2,1
1978,43.819,-79.324,1
1979,43.819,-79.323,1
1980,43.819,-79.298,1
1981,43.819,-79.245,1
1982,43.819,-79.216,1
1983,43.819,-79.202,1
1984,43.82,-79.294,2
1985,43.82,-79.246,1
1986,43.821,-79.316,2
1987,43.821,-79.314,1
1988,43.821,-79.298,1
1989,43.822,-79.312,3
1990,43.822,-79.275,1
1991,43.822,-79.273,1
1992,43.822,-79.272,1
1993,43.823,-79.307,2
1994,43.823,-79.263,1
1995,43.823,-79.247,1
1996,43.824,-79.305,1
1997,43.824,-79.303,1
1998,43.824,-79.296,1
1999,43.825,-79.3,1
2000,43.825,-79.299,1
2001,43.825,-79.297,3
2002,43.825,-79.275,1
2003,43.825,-79.248,1
2004,43.826,-79.275,1
2005,43.827,-79.291,2
2006,43.827,-79.262,1
2007,43.828,-79.287,1
2008,43.828,-79.28,1
2009,43.829,-79.28,1
2010,43.829,-79.274,1
2011,43.829,-79.253,1
2012,43.83,-79.223,1
2013,43.831,-79.275,3
2014,43.832,-79.267,1
2015,43.834,-79.229,1
2016,43.835,-79.257,1
2017,43.836,-79.251,2
2018,43.836,-79.231,1
2019,43.837,-79.249,1
2020,43.837,-79.245,1
