,AvgAcceleration,PercentCar,PercentHDT,PercentLDT,PercentMDT,PercentMPV,PercentOfVehicles,PercentOther,LATITUDE,LONGITUDE,COUNT
2764,0.527,0.038,0.08,0.426,0.072,0.289,0.012,0.095,43.774,-79.347,1
2765,0.371,0.027,0.124,0.474,0.062,0.162,0.045,0.151,43.774,-79.295,4
2766,0.561,0.025,0.241,0.415,0.07,0.119,0.024,0.13,43.774,-79.284,1
2767,0.543,0.001,0.683,0.067,0.011,0.095,0.085,0.143,43.774,-79.266,1
2768,0.345,0.036,0.194,0.388,0.062,0.188,0.022,0.132,43.774,-79.252,6
2769,0.354,0.022,0.082,0.315,0.06,0.439,0.054,0.082,43.774,-79.241,2
2770,0.481,0.0,0.025,0.153,0.025,0.724,0.096,0.074,43.774,-79.227,1
2771,0.281,0.036,0.266,0.363,0.044,0.148,0.005,0.142,43.774,-79.188,1
2772,0.389,0.031,0.122,0.462,0.074,0.196,0.004,0.115,43.774,-79.181,1
2773,0.645,0.016,0.064,0.461,0.114,0.261,0.06,0.085,43.774,-79.179,1
2774,0.41,0.014,0.242,0.404,0.06,0.147,0.022,0.133,43.775,-79.522,1
2775,0.0,0.0,0.0,0.939,0.03,0.0,0.0,0.03,43.775,-79.521,3
2776,0.482,0.019,0.302,0.266,0.058,0.22,0.033,0.135,43.775,-79.493,1
2777,0.449,0.033,0.282,0.278,0.078,0.179,0.015,0.15,43.775,-79.468,1
2778,0.467,0.03,0.15,0.099,0.075,0.363,0.044,0.282,43.775,-79.434,1
2779,0.338,0.036,0.191,0.417,0.054,0.205,0.034,0.096,43.775,-79.414,2
2780,0.463,0.008,0.098,0.414,0.067,0.326,0.061,0.087,43.775,-79.412,1
2781,0.47,0.002,0.095,0.267,0.125,0.383,0.037,0.128,43.775,-79.389,1
2782,0.398,0.046,0.106,0.404,0.06,0.261,0.065,0.124,43.775,-79.347,4
2783,0.337,0.038,0.1,0.327,0.05,0.316,0.045,0.169,43.775,-79.346,1
2784,0.343,0.025,0.089,0.29,0.056,0.42,0.083,0.119,43.775,-79.343,4
2785,0.252,0.055,0.142,0.282,0.061,0.294,0.04,0.166,43.775,-79.337,2
2786,0.601,0.146,0.079,0.282,0.035,0.252,0.131,0.206,43.775,-79.333,1
2787,0.536,0.084,0.131,0.346,0.064,0.199,0.087,0.175,43.775,-79.331,1
2788,0.477,0.045,0.142,0.422,0.073,0.177,0.066,0.142,43.775,-79.323,1
2789,0.616,0.025,0.241,0.361,0.043,0.246,0.103,0.084,43.775,-79.322,2
2790,0.375,0.031,0.194,0.301,0.087,0.323,0.017,0.064,43.775,-79.32,1
2791,0.275,0.017,0.16,0.411,0.061,0.211,0.003,0.14,43.775,-79.306,1
2792,0.381,0.002,0.025,0.614,0.07,0.224,0.069,0.066,43.775,-79.302,1
2793,0.49,0.021,0.235,0.384,0.039,0.195,0.031,0.126,43.775,-79.274,1
2794,0.435,0.027,0.174,0.424,0.065,0.195,0.046,0.115,43.775,-79.263,2
2795,0.657,0.045,0.165,0.415,0.056,0.196,0.035,0.122,43.775,-79.252,1
2796,0.541,0.024,0.225,0.3,0.038,0.271,0.015,0.142,43.775,-79.238,1
2797,0.348,0.075,0.057,0.335,0.039,0.317,0.041,0.178,43.775,-79.234,1
2798,0.689,0.025,0.074,0.454,0.072,0.259,0.034,0.117,43.775,-79.221,1
2799,0.217,0.0,0.077,0.271,0.106,0.5,0.047,0.047,43.775,-79.205,1
2800,0.287,0.032,0.212,0.404,0.052,0.156,0.009,0.145,43.775,-79.189,1
2801,0.403,0.043,0.154,0.405,0.043,0.191,0.087,0.164,43.775,-79.177,1
2802,0.566,0.059,0.084,0.201,0.011,0.292,0.031,0.353,43.775,-79.175,1
2803,0.343,0.007,0.422,0.221,0.052,0.138,0.002,0.16,43.776,-79.516,1
2804,0.535,0.031,0.319,0.257,0.11,0.158,0.012,0.125,43.776,-79.474,1
2805,0.863,0.031,0.231,0.292,0.101,0.207,0.011,0.138,43.776,-79.468,1
2806,0.451,0.017,0.1,0.439,0.08,0.219,0.057,0.144,43.776,-79.43,2
2807,0.275,0.006,0.118,0.397,0.006,0.185,0.051,0.289,43.776,-79.429,1
2808,0.311,0.018,0.24,0.348,0.067,0.222,0.093,0.104,43.776,-79.414,1
2809,0.344,0.034,0.105,0.394,0.091,0.287,0.052,0.089,43.776,-79.413,2
2810,0.485,0.057,0.111,0.39,0.069,0.222,0.052,0.151,43.776,-79.341,1
2811,0.468,0.024,0.202,0.298,0.149,0.213,0.039,0.113,43.776,-79.323,1
2812,0.356,0.03,0.179,0.368,0.156,0.13,0.056,0.137,43.776,-79.318,1
2813,0.525,0.005,0.08,0.387,0.055,0.119,0.061,0.353,43.776,-79.317,2
2814,0.324,0.0,0.023,0.2,0.008,0.02,0.008,0.748,43.776,-79.316,1
2815,0.462,0.026,0.256,0.393,0.059,0.122,0.028,0.142,43.776,-79.285,1
2816,0.446,0.021,0.215,0.365,0.102,0.213,0.049,0.085,43.776,-79.263,1
2817,0.484,0.038,0.227,0.337,0.081,0.203,0.034,0.115,43.776,-79.254,1
2818,0.56,0.04,0.196,0.314,0.057,0.298,0.032,0.096,43.776,-79.233,1
2819,0.498,0.026,0.155,0.472,0.046,0.178,0.059,0.123,43.776,-79.232,1
2820,0.288,0.065,0.176,0.362,0.048,0.229,0.063,0.12,43.776,-79.231,5
2821,0.418,0.139,0.04,0.371,0.086,0.278,0.013,0.086,43.776,-79.18,2
2822,0.537,0.031,0.26,0.397,0.031,0.117,0.176,0.163,43.776,-79.173,2
2823,0.935,0.032,0.25,0.292,0.086,0.206,0.014,0.134,43.78,-79.469,1
2824,0.359,0.01,0.063,0.313,0.09,0.424,0.107,0.1,43.78,-79.446,1
2825,0.343,0.061,0.144,0.239,0.071,0.363,0.039,0.122,43.78,-79.419,1
2826,0.556,0.045,0.226,0.379,0.059,0.207,0.093,0.084,43.78,-79.413,2
2827,0.438,0.058,0.132,0.37,0.105,0.257,0.073,0.077,43.78,-79.412,4
2828,0.398,0.008,0.105,0.509,0.037,0.291,0.059,0.05,43.78,-79.409,1
2829,0.306,0.028,0.063,0.459,0.058,0.312,0.033,0.081,43.78,-79.406,1
2830,0.312,0.023,0.15,0.339,0.063,0.281,0.009,0.145,43.78,-79.35,1
2831,0.343,0.036,0.171,0.447,0.063,0.154,0.015,0.129,43.78,-79.325,2
2832,0.492,0.008,0.115,0.467,0.037,0.14,0.034,0.234,43.78,-79.308,1
2833,0.436,0.036,0.074,0.49,0.035,0.268,0.059,0.096,43.78,-79.3,2
2834,0.0,0.0,0.012,0.172,0.062,0.711,0.0,0.043,43.78,-79.27,1
2835,0.562,0.025,0.149,0.414,0.044,0.24,0.082,0.127,43.78,-79.244,1
2836,0.551,0.024,0.15,0.446,0.063,0.2,0.021,0.117,43.78,-79.243,1
2837,0.31,0.04,0.164,0.407,0.041,0.211,0.024,0.136,43.78,-79.233,2
2838,0.092,0.239,0.0,0.534,0.057,0.125,0.011,0.046,43.78,-79.131,1
2839,0.688,0.052,0.386,0.213,0.061,0.115,0.056,0.171,43.781,-79.494,8
2840,0.543,0.088,0.203,0.125,0.074,0.338,0.048,0.171,43.781,-79.493,2
2841,0.45,0.018,0.104,0.436,0.047,0.266,0.082,0.129,43.781,-79.444,2
2842,0.296,0.007,0.208,0.123,0.028,0.427,0.049,0.207,43.781,-79.432,1
2843,0.46,0.287,0.062,0.286,0.016,0.287,0.016,0.061,43.781,-79.415,1
2844,0.628,0.044,0.173,0.285,0.075,0.304,0.092,0.118,43.781,-79.412,1
2845,1.023,0.043,0.173,0.399,0.066,0.204,0.041,0.115,43.781,-79.409,1
2846,0.482,0.002,0.038,0.51,0.068,0.32,0.053,0.063,43.781,-79.401,1
2847,0.59,0.034,0.108,0.372,0.094,0.306,0.03,0.086,43.781,-79.366,1
2848,0.511,0.03,0.211,0.363,0.042,0.214,0.0,0.139,43.781,-79.351,1
2849,0.063,0.0,0.083,0.245,0.055,0.58,0.01,0.037,43.781,-79.335,1
2850,0.287,0.028,0.099,0.552,0.057,0.162,0.01,0.103,43.781,-79.325,1
2851,0.206,0.022,0.081,0.418,0.074,0.269,0.013,0.137,43.781,-79.32,2
2852,0.527,0.02,0.123,0.452,0.055,0.194,0.054,0.156,43.781,-79.298,2
2853,0.343,0.032,0.105,0.309,0.054,0.383,0.045,0.117,43.781,-79.233,3
2854,0.371,0.047,0.015,0.419,0.156,0.347,0.07,0.015,43.781,-79.224,1
2855,0.425,0.01,0.194,0.282,0.17,0.172,0.054,0.172,43.782,-79.49,2
2856,0.414,0.027,0.396,0.153,0.081,0.094,0.043,0.25,43.782,-79.479,1
2857,0.437,0.017,0.137,0.393,0.042,0.188,0.016,0.223,43.782,-79.445,1
2858,0.091,0.0,0.212,0.327,0.015,0.322,0.029,0.124,43.782,-79.436,1
2859,0.446,0.086,0.166,0.316,0.067,0.25,0.046,0.115,43.782,-79.416,1
2860,0.476,0.138,0.127,0.227,0.067,0.345,0.062,0.095,43.782,-79.413,1
2861,0.416,0.063,0.117,0.417,0.068,0.232,0.041,0.102,43.782,-79.407,1
2862,1.214,0.042,0.116,0.429,0.072,0.24,0.017,0.101,43.782,-79.403,1
2863,0.299,0.001,0.048,0.497,0.074,0.308,0.051,0.071,43.782,-79.402,1
2864,0.383,0.001,0.044,0.536,0.054,0.319,0.087,0.045,43.782,-79.401,3
2865,0.457,0.02,0.123,0.5,0.055,0.212,0.107,0.091,43.782,-79.391,3
2866,0.323,0.018,0.145,0.403,0.06,0.256,0.042,0.117,43.782,-79.352,1
2867,0.553,0.036,0.176,0.313,0.042,0.273,0.01,0.16,43.782,-79.349,2
2868,0.369,0.011,0.013,0.544,0.041,0.226,0.02,0.166,43.782,-79.303,1
2869,0.222,0.004,0.072,0.527,0.011,0.325,0.103,0.062,43.782,-79.298,1
2870,0.461,0.029,0.204,0.371,0.052,0.2,0.059,0.143,43.782,-79.293,1
2871,0.651,0.019,0.157,0.383,0.027,0.151,0.051,0.264,43.782,-79.292,5
2872,0.0,0.0,0.233,0.033,0.033,0.7,0.0,0.0,43.782,-79.291,1
2873,0.553,0.1,0.25,0.25,0.05,0.25,0.05,0.1,43.782,-79.289,2
2874,0.422,0.04,0.061,0.336,0.026,0.478,0.181,0.06,43.782,-79.286,1
2875,0.239,0.011,0.112,0.408,0.046,0.232,0.006,0.192,43.782,-79.206,2
2876,0.521,0.003,0.183,0.257,0.24,0.186,0.064,0.131,43.782,-79.204,2
2877,0.249,0.025,0.295,0.351,0.042,0.138,0.001,0.148,43.782,-79.192,1
2878,0.334,0.028,0.141,0.383,0.054,0.189,0.001,0.205,43.782,-79.176,1
2879,0.576,0.035,0.217,0.312,0.077,0.151,0.049,0.206,43.782,-79.172,1
2880,0.381,0.015,0.218,0.385,0.107,0.135,0.031,0.14,43.783,-79.487,1
2881,0.487,0.05,0.266,0.234,0.05,0.261,0.035,0.139,43.783,-79.47,2
2882,0.706,0.037,0.184,0.249,0.029,0.301,0.137,0.2,43.783,-79.433,1
2883,0.58,0.056,0.183,0.294,0.064,0.31,0.071,0.093,43.783,-79.416,2
2884,0.286,0.02,0.078,0.527,0.056,0.237,0.027,0.082,43.783,-79.407,1
2885,0.221,0.0,0.165,0.474,0.0,0.32,0.018,0.041,43.783,-79.391,1
2886,0.495,0.038,0.153,0.338,0.083,0.279,0.013,0.108,43.783,-79.366,1
2887,0.487,0.059,0.017,0.493,0.052,0.184,0.076,0.195,43.783,-79.3,1
2888,0.515,0.036,0.131,0.411,0.042,0.226,0.017,0.154,43.783,-79.299,2
2889,0.547,0.026,0.121,0.457,0.048,0.192,0.066,0.155,43.783,-79.289,1
2890,0.419,0.033,0.186,0.405,0.047,0.187,0.061,0.142,43.783,-79.288,4
2891,0.45,0.027,0.079,0.469,0.021,0.244,0.103,0.161,43.783,-79.287,1
2892,0.487,0.023,0.107,0.475,0.086,0.186,0.015,0.124,43.783,-79.266,2
2893,0.372,0.025,0.18,0.446,0.073,0.147,0.061,0.13,43.783,-79.255,1
2894,0.411,0.041,0.146,0.421,0.055,0.196,0.007,0.141,43.783,-79.234,1
2895,0.368,0.0,0.207,0.163,0.034,0.365,0.013,0.231,43.783,-79.231,3
2896,0.377,0.044,0.163,0.408,0.059,0.199,0.049,0.127,43.783,-79.205,1
2897,0.333,0.038,0.155,0.414,0.065,0.212,0.023,0.116,43.783,-79.202,1
2898,0.729,0.012,0.114,0.363,0.17,0.222,0.1,0.119,43.783,-79.17,1
2899,0.099,0.039,0.147,0.452,0.066,0.181,0.0,0.114,43.783,-79.138,1
2900,0.547,0.014,0.29,0.17,0.081,0.202,0.075,0.243,43.784,-79.481,3
2901,0.427,0.023,0.116,0.358,0.061,0.279,0.088,0.163,43.784,-79.445,1
2902,0.447,0.046,0.166,0.253,0.035,0.417,0.087,0.083,43.784,-79.416,2
2903,0.497,0.026,0.075,0.507,0.038,0.226,0.105,0.127,43.784,-79.394,1
2904,0.297,0.063,0.114,0.368,0.057,0.296,0.026,0.103,43.784,-79.353,1
2905,0.514,0.034,0.215,0.411,0.074,0.158,0.01,0.109,43.784,-79.327,1
2906,0.329,0.017,0.17,0.392,0.06,0.213,0.028,0.148,43.784,-79.31,2
2907,0.524,0.028,0.198,0.178,0.091,0.342,0.127,0.163,43.784,-79.288,2
2908,0.301,0.029,0.162,0.475,0.057,0.161,0.007,0.116,43.784,-79.256,1
2909,0.732,0.006,0.198,0.386,0.03,0.212,0.067,0.168,43.784,-79.252,1
2910,0.486,0.022,0.144,0.377,0.085,0.203,0.055,0.168,43.784,-79.169,1
2911,0.524,0.012,0.222,0.39,0.086,0.179,0.048,0.111,43.784,-79.168,2
2912,0.804,0.01,0.121,0.488,0.069,0.226,0.017,0.086,43.784,-79.164,1
2913,0.451,0.0,0.035,0.246,0.05,0.581,0.082,0.088,43.784,-79.162,1
2914,0.418,0.003,0.186,0.293,0.006,0.286,0.104,0.225,43.785,-79.445,1
2915,0.399,0.012,0.069,0.495,0.046,0.246,0.025,0.132,43.785,-79.441,1
2916,0.293,0.033,0.347,0.247,0.054,0.171,0.018,0.147,43.785,-79.417,1
2917,0.779,0.033,0.071,0.424,0.071,0.291,0.007,0.11,43.785,-79.409,1
2918,0.412,0.047,0.155,0.391,0.082,0.216,0.063,0.109,43.785,-79.392,1
2919,0.379,0.021,0.217,0.353,0.062,0.239,0.024,0.109,43.785,-79.353,1
2920,0.432,0.0,0.067,0.386,0.095,0.321,0.026,0.131,43.785,-79.339,1
2921,0.309,0.01,0.031,0.578,0.07,0.232,0.037,0.079,43.785,-79.312,1
2922,0.687,0.006,0.239,0.228,0.017,0.19,0.049,0.321,43.785,-79.31,2
2923,0.472,0.024,0.262,0.289,0.038,0.204,0.018,0.183,43.785,-79.289,3
2924,0.447,0.023,0.163,0.386,0.039,0.248,0.042,0.141,43.785,-79.278,3
2925,0.285,0.0,0.035,0.19,0.0,0.702,0.043,0.073,43.785,-79.271,1
2926,0.425,0.029,0.164,0.461,0.051,0.154,0.034,0.141,43.785,-79.256,4
2927,0.425,0.005,0.218,0.351,0.017,0.227,0.063,0.182,43.785,-79.253,1
2928,0.678,0.028,0.275,0.361,0.057,0.131,0.01,0.148,43.785,-79.235,1
2929,0.681,0.035,0.152,0.455,0.052,0.156,0.076,0.15,43.785,-79.232,1
2930,0.074,0.021,0.159,0.47,0.065,0.167,0.0,0.118,43.785,-79.164,1
2931,0.404,0.035,0.248,0.331,0.086,0.156,0.051,0.144,43.787,-79.47,3
2932,0.434,0.052,0.2,0.359,0.07,0.203,0.034,0.116,43.787,-79.417,1
2933,0.369,0.03,0.013,0.546,0.068,0.269,0.112,0.074,43.787,-79.415,1
2934,0.537,0.02,0.134,0.349,0.035,0.379,0.038,0.083,43.787,-79.352,1
2935,0.468,0.041,0.059,0.38,0.081,0.26,0.079,0.179,43.787,-79.276,1
2936,0.499,0.022,0.108,0.435,0.079,0.247,0.064,0.109,43.787,-79.268,2
2937,0.448,0.037,0.153,0.434,0.063,0.162,0.022,0.151,43.787,-79.257,2
2938,0.524,0.02,0.07,0.317,0.098,0.329,0.062,0.165,43.787,-79.183,1
2939,0.479,0.0,0.0,0.065,0.032,0.871,0.419,0.032,43.787,-79.17,1
2940,0.304,0.028,0.062,0.52,0.064,0.256,0.048,0.071,43.787,-79.15,2
2941,0.4,0.022,0.081,0.458,0.099,0.153,0.046,0.188,43.788,-79.463,2
2942,0.416,0.01,0.327,0.238,0.041,0.195,0.041,0.188,43.788,-79.446,2
2943,0.302,0.045,0.215,0.183,0.038,0.41,0.066,0.108,43.788,-79.417,2
2944,0.221,0.0,0.0,0.34,0.102,0.485,0.081,0.073,43.788,-79.409,3
2945,0.584,0.021,0.182,0.287,0.097,0.334,0.093,0.079,43.788,-79.392,1
2946,0.494,0.008,0.183,0.226,0.019,0.465,0.038,0.098,43.788,-79.331,1
2947,0.322,0.0,0.0,0.818,0.0,0.182,0.091,0.0,43.788,-79.307,1
2948,0.833,0.021,0.136,0.321,0.042,0.368,0.017,0.112,43.788,-79.28,1
2949,0.407,0.027,0.214,0.323,0.064,0.227,0.1,0.145,43.788,-79.268,1
2950,0.524,0.024,0.033,0.431,0.048,0.256,0.058,0.209,43.788,-79.262,2
2951,0.0,0.0,0.124,0.389,0.358,0.121,0.0,0.008,43.788,-79.24,1
2952,0.349,0.0,0.149,0.178,0.0,0.58,0.11,0.093,43.788,-79.162,1
2953,0.263,0.0,0.039,0.321,0.049,0.511,0.034,0.079,43.788,-79.158,1
2954,0.355,0.0,0.054,0.327,0.033,0.538,0.016,0.049,43.788,-79.145,1
2955,0.369,0.026,0.148,0.44,0.063,0.186,0.033,0.138,43.788,-79.14,1
2956,0.412,0.01,0.033,0.507,0.016,0.243,0.126,0.191,43.788,-79.136,1
2957,0.544,0.0,0.274,0.182,0.001,0.384,0.132,0.16,43.789,-79.457,1
2958,0.565,0.018,0.177,0.288,0.035,0.331,0.061,0.151,43.789,-79.446,2
2959,0.318,0.0,0.217,0.154,0.019,0.419,0.066,0.192,43.789,-79.443,1
2960,0.391,0.0,0.0,0.119,0.045,0.78,0.082,0.055,43.789,-79.413,1
2961,0.382,0.039,0.092,0.379,0.059,0.3,0.044,0.131,43.789,-79.373,2
2962,0.466,0.043,0.106,0.334,0.06,0.349,0.038,0.108,43.789,-79.368,1
2963,0.452,0.0,0.1,0.218,0.017,0.594,0.082,0.071,43.789,-79.367,1
2964,0.298,0.031,0.222,0.332,0.068,0.169,0.002,0.177,43.789,-79.343,1
2965,0.47,0.027,0.151,0.492,0.075,0.139,0.031,0.116,43.789,-79.329,1
2966,0.299,0.019,0.079,0.449,0.079,0.25,0.013,0.124,43.789,-79.323,1
2967,0.326,0.024,0.14,0.399,0.053,0.265,0.028,0.119,43.789,-79.259,1
2968,0.531,0.039,0.189,0.413,0.039,0.19,0.127,0.131,43.789,-79.258,2
2969,0.294,0.0,0.0,0.095,0.191,0.618,0.091,0.095,43.789,-79.174,1
2970,0.555,0.022,0.086,0.401,0.043,0.373,0.062,0.074,43.79,-79.453,3
2971,0.433,0.005,0.201,0.335,0.014,0.356,0.114,0.088,43.79,-79.452,1
2972,0.267,0.01,0.211,0.215,0.0,0.411,0.09,0.153,43.79,-79.444,1
2973,0.468,0.007,0.346,0.24,0.187,0.082,0.045,0.138,43.79,-79.419,1
2974,0.476,0.033,0.236,0.289,0.088,0.243,0.059,0.111,43.79,-79.418,1
2975,0.437,0.055,0.14,0.389,0.095,0.215,0.066,0.107,43.79,-79.368,1
2976,0.349,0.022,0.147,0.342,0.047,0.351,0.015,0.09,43.79,-79.365,1
2977,0.423,0.002,0.12,0.358,0.046,0.356,0.033,0.119,43.79,-79.363,1
2978,0.469,0.005,0.133,0.387,0.067,0.291,0.035,0.117,43.79,-79.362,1
2979,0.58,0.005,0.087,0.508,0.08,0.224,0.035,0.096,43.79,-79.355,1
2980,0.428,0.028,0.129,0.418,0.07,0.242,0.047,0.113,43.79,-79.354,2
2981,0.592,0.0,0.098,0.272,0.27,0.237,0.069,0.123,43.79,-79.316,1
2982,0.455,0.005,0.369,0.141,0.122,0.118,0.065,0.245,43.79,-79.269,2
2983,0.319,0.08,0.13,0.406,0.058,0.215,0.04,0.111,43.79,-79.212,1
2984,0.537,0.035,0.078,0.375,0.067,0.342,0.057,0.103,43.79,-79.173,1
2985,0.515,0.018,0.138,0.323,0.07,0.364,0.006,0.086,43.79,-79.17,1
2986,0.198,0.006,0.019,0.345,0.072,0.491,0.011,0.067,43.79,-79.125,1
2987,0.598,0.024,0.191,0.273,0.087,0.33,0.079,0.095,43.791,-79.418,1
2988,0.538,0.062,0.056,0.463,0.071,0.272,0.078,0.076,43.791,-79.397,1
2989,0.46,0.062,0.114,0.332,0.09,0.188,0.035,0.215,43.791,-79.368,1
2990,0.352,0.0,0.073,0.313,0.013,0.505,0.069,0.096,43.791,-79.358,2
2991,0.409,0.017,0.154,0.385,0.053,0.258,0.019,0.133,43.791,-79.313,1
2992,0.33,0.025,0.173,0.349,0.056,0.263,0.041,0.134,43.791,-79.291,1
2993,0.431,0.04,0.076,0.407,0.034,0.338,0.143,0.106,43.791,-79.279,1
2994,0.262,0.038,0.106,0.366,0.068,0.289,0.01,0.134,43.791,-79.251,1
2995,0.535,0.046,0.106,0.292,0.067,0.383,0.026,0.107,43.791,-79.25,1
2996,0.627,0.02,0.267,0.236,0.06,0.327,0.027,0.09,43.791,-79.237,1
2997,0.468,0.023,0.193,0.06,0.032,0.556,0.059,0.136,43.791,-79.228,1
2998,0.38,0.022,0.1,0.48,0.043,0.241,0.054,0.114,43.792,-79.445,6
2999,0.332,0.021,0.097,0.281,0.076,0.384,0.099,0.141,43.792,-79.44,1
3000,0.463,0.012,0.101,0.3,0.013,0.377,0.09,0.197,43.792,-79.437,1
3001,0.176,0.027,0.079,0.415,0.028,0.36,0.014,0.091,43.792,-79.426,2
3002,0.406,0.027,0.111,0.425,0.085,0.255,0.06,0.097,43.792,-79.393,2
3003,0.357,0.01,0.123,0.295,0.1,0.345,0.037,0.127,43.792,-79.354,6
3004,0.549,0.0,0.053,0.301,0.015,0.573,0.025,0.058,43.792,-79.335,1
3005,0.401,0.01,0.043,0.362,0.05,0.443,0.09,0.091,43.792,-79.313,1
3006,0.282,0.012,0.0,0.049,0.039,0.848,0.059,0.053,43.792,-79.284,1
3007,0.962,0.067,0.054,0.427,0.021,0.334,0.037,0.096,43.792,-79.245,1
3008,0.571,0.029,0.279,0.145,0.091,0.18,0.067,0.275,43.792,-79.155,1
3009,0.372,0.018,0.099,0.381,0.044,0.324,0.05,0.134,43.793,-79.427,1
3010,0.403,0.013,0.108,0.38,0.074,0.305,0.021,0.12,43.793,-79.421,1
3011,0.231,0.017,0.115,0.335,0.092,0.376,0.037,0.064,43.793,-79.411,1
3012,0.469,0.024,0.226,0.365,0.071,0.206,0.079,0.109,43.793,-79.354,1
3013,0.541,0.028,0.198,0.331,0.077,0.22,0.048,0.145,43.793,-79.352,7
3014,0.405,0.023,0.096,0.326,0.084,0.275,0.04,0.196,43.793,-79.35,1
3015,0.42,0.023,0.177,0.411,0.055,0.222,0.004,0.113,43.793,-79.336,1
3016,0.463,0.024,0.193,0.403,0.058,0.204,0.057,0.118,43.793,-79.331,4
3017,0.37,0.074,0.094,0.227,0.034,0.545,0.046,0.026,43.793,-79.328,2
3018,0.371,0.005,0.047,0.262,0.056,0.498,0.037,0.132,43.793,-79.312,1
3019,0.373,0.025,0.163,0.431,0.058,0.177,0.019,0.146,43.793,-79.303,1
3020,0.598,0.018,0.102,0.449,0.039,0.228,0.019,0.165,43.793,-79.281,1
3021,0.53,0.039,0.179,0.33,0.062,0.226,0.072,0.164,43.793,-79.242,1
3022,0.573,0.055,0.177,0.367,0.061,0.225,0.107,0.116,43.793,-79.24,1
3023,0.518,0.018,0.301,0.347,0.06,0.151,0.042,0.125,43.793,-79.238,3
3024,0.45,0.01,0.062,0.416,0.061,0.34,0.137,0.11,43.794,-79.436,1
3025,0.499,0.032,0.211,0.354,0.056,0.237,0.104,0.111,43.794,-79.419,3
3026,0.352,0.029,0.131,0.438,0.065,0.222,0.036,0.114,43.794,-79.326,1
3027,0.337,0.022,0.333,0.341,0.039,0.179,0.051,0.086,43.794,-79.325,1
3028,0.695,0.008,0.071,0.193,0.075,0.406,0.088,0.248,43.794,-79.323,1
3029,0.174,0.009,0.097,0.49,0.017,0.284,0.014,0.103,43.794,-79.314,2
3030,0.33,0.02,0.021,0.365,0.071,0.42,0.03,0.103,43.794,-79.303,1
3031,0.257,0.0,0.024,0.156,0.186,0.522,0.017,0.112,43.794,-79.294,1
3032,0.347,0.006,0.053,0.316,0.122,0.423,0.065,0.081,43.794,-79.29,1
3033,0.482,0.078,0.012,0.647,0.065,0.152,0.206,0.047,43.794,-79.234,3
3034,0.324,0.024,0.179,0.436,0.059,0.163,0.008,0.139,43.794,-79.196,2
3035,0.389,0.027,0.094,0.324,0.083,0.329,0.053,0.144,43.795,-79.429,2
3036,0.406,0.04,0.206,0.313,0.064,0.263,0.097,0.114,43.795,-79.419,1
3037,0.245,0.022,0.032,0.343,0.053,0.429,0.133,0.121,43.795,-79.415,1
3038,0.237,0.0,0.073,0.111,0.094,0.614,0.026,0.108,43.795,-79.412,1
3039,0.339,0.0,0.078,0.261,0.059,0.552,0.033,0.05,43.795,-79.408,1
3040,0.319,0.023,0.177,0.319,0.108,0.291,0.032,0.082,43.795,-79.394,1
3041,0.491,0.036,0.216,0.356,0.064,0.178,0.076,0.15,43.795,-79.341,2
3042,0.2,0.025,0.289,0.33,0.046,0.186,0.01,0.123,43.795,-79.332,1
3043,0.529,0.017,0.05,0.548,0.043,0.252,0.06,0.09,43.795,-79.319,3
3044,0.393,0.066,0.027,0.523,0.077,0.228,0.041,0.078,43.795,-79.292,1
3045,0.27,0.026,0.108,0.444,0.106,0.222,0.0,0.095,43.795,-79.272,1
3046,0.576,0.03,0.262,0.189,0.033,0.429,0.088,0.056,43.795,-79.237,1
3047,0.194,0.027,0.1,0.307,0.063,0.428,0.01,0.075,43.795,-79.231,1
3048,0.532,0.016,0.055,0.341,0.048,0.502,0.061,0.037,43.795,-79.23,1
3049,1.206,0.005,0.022,0.71,0.018,0.211,0.062,0.035,43.795,-79.229,1
3050,0.067,0.0,0.018,0.147,0.073,0.732,0.01,0.029,43.795,-79.223,1
3051,0.406,0.038,0.152,0.467,0.065,0.141,0.065,0.137,43.795,-79.216,1
3052,0.39,0.019,0.174,0.462,0.074,0.165,0.015,0.105,43.795,-79.196,1
3053,0.987,0.009,0.095,0.353,0.073,0.333,0.029,0.137,43.796,-79.429,1
3054,0.615,0.028,0.088,0.295,0.03,0.482,0.204,0.077,43.796,-79.426,2
3055,0.441,0.037,0.22,0.223,0.077,0.295,0.078,0.147,43.796,-79.424,2
3056,0.391,0.033,0.284,0.256,0.059,0.248,0.044,0.12,43.796,-79.419,2
3057,0.715,0.002,0.084,0.534,0.062,0.309,0.094,0.009,43.796,-79.323,1
3058,0.423,0.028,0.194,0.381,0.068,0.224,0.031,0.106,43.796,-79.318,1
3059,0.491,0.018,0.223,0.37,0.056,0.215,0.024,0.119,43.796,-79.315,3
3060,0.743,0.023,0.221,0.201,0.031,0.423,0.168,0.101,43.796,-79.314,1
3061,0.241,0.035,0.101,0.444,0.108,0.215,0.001,0.098,43.796,-79.272,1
3062,0.45,0.003,0.207,0.177,0.024,0.373,0.13,0.216,43.796,-79.25,1
3063,0.26,0.0,0.126,0.035,0.065,0.376,0.103,0.398,43.796,-79.248,1
3064,0.353,0.017,0.04,0.355,0.026,0.471,0.028,0.09,43.796,-79.235,1
3065,0.766,0.049,0.136,0.388,0.143,0.148,0.094,0.135,43.796,-79.227,1
